loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies
2f5a7632-e5bd-4bbb-96a2-b54faff3c3d0,19573f25-8157-4db4-a89c-f1dc94ce4374,loan refused,2016-11-14 11:52:00,17302,short term,0.0,debt consolidation,1,rent,39268.0,8 years,60.0,1,1,748.0,392.68,16.2,6,0,21503,47468,0.0
698e5afe-9ac6-41af-b6f6-35fbb030c72a,19586486-5a60-49af-949a-90eee35621e1,loan given,2015-09-21 11:49:00,99999999,short term,0.0,debt consolidation,0,home mortgage,109659.0,< 1 year,7.0,4,1,740.0,826.1,22.5,10,0,17129,29998,0.0
88036374-0ff8-4f25-bb26-9ca6edc3e1e4,1958808e-a4f1-4d8e-a295-1649e337c510,loan given,2016-05-10 13:57:00,5568,short term,0.0,home improvements,4,,,,,,,,,,,,,,
5f54c889-f455-4a95-a933-c89ceff683d4,195963b8-07dc-4888-9fa8-aabbabb2ce28,loan given,2016-09-25 12:03:00,99999999,short term,0.0,other,2,,,,,,,,,,,,,,
487d3d72-4a7b-4f67-9640-e783e54d2e19,195a2b37-aa66-4422-8a5a-b2ef34c076a6,loan given,2016-08-28 12:17:00,9766,short term,0.0,debt consolidation,2,home mortgage,None,10+ years,37.0,0,3,None,424.52,27.4,9,0,18439,24618,0.0
6f1d9bf1-19a9-46ba-b7e7-963e5ba39283,195a336d-2e59-465f-ae31-053246b22180,loan given,2016-12-11 13:12:00,10797,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
d82a8b39-1ef2-4efc-8d3b-26a3ab61352d,195a3642-2c61-4aa4-a1c1-701c5ffc673f,loan given,2015-10-15 14:09:00,15289,long term,0.0,debt consolidation,0,,,,,,,,,,,,,,
e314020b-acd8-48aa-9ed7-e9bb9fff6c57,195b1ca1-1e69-4787-9739-74833211cb4e,loan refused,2015-11-18 11:28:00,9901,short term,0.0,debt consolidation,3,rent,102970.0,7 years,None,0,1,733.0,417.89,14.6,4,0,3605,4939,0.0
4eeeb25b-d5f0-49d3-8ab3-c482564f7e26,195ce72b-2ddf-447c-bfca-854c39bf80bb,loan refused,2016-01-14 12:01:00,5957,short term,0.0,debt consolidation,3,rent,None,5 years,None,0,0,None,419,11.0,7,0,7595,12017,0.0
9a273c6a-f35e-4fd0-a352-cf07431c88d2,195d1e86-f822-4503-82c6-7e0037032040,loan given,2016-09-28 13:19:00,12239,short term,0.0,home improvements,3,home mortgage,75473.0,10+ years,5.0,1,0,741.0,270.45,30.2,18,0,12538,60863,0.0
39c43fcb-9f8d-4659-9153-d37c0ddabe0c,195f3604-10c7-4467-8f04-ab3c4f554261,loan given,2015-08-21 10:44:00,26557,long term,0.0,debt consolidation,3,,,,,,,,,,,,,,
b0d6303b-da4d-4315-9fcb-64e83bb70cd9,195feed3-d95b-4136-9f30-3a4addb49830,loan given,2016-10-16 10:52:00,20126,long term,0.0,debt consolidation,2,,,,,,,,,,,,,,
a8192405-cabc-4c6a-8d73-40605a4f4e27,19610319-7f56-4a3e-9992-9bc6a57b084d,loan given,2015-06-20 13:06:00,24367,short term,0.0,debt consolidation,4,rent,52796.0,1 year,None,1,3,747.0,161.46,11.3,5,0,7765,15814,0.0
366d01a7-e9a3-43b6-b47d-67ac9e4a2c61,1961dcb7-9741-451f-9ecf-878536c2d4e7,loan given,2016-01-10 12:51:00,7978,short term,0.0,other,4,rent,94744.0,3 years,None,2,0,745.0,675.05,9.0,6,0,2980,24032,0.0
d2497307-8223-4127-8936-1fa72319d6e2,1962ae53-af08-48bf-a605-7e3971ffd547,loan refused,2015-07-28 14:12:00,25123,short term,0.0,debt consolidation,1,rent,65319.0,10+ years,61.0,3,2,728.0,876.35,21.4,10,0,18473,38809,0.0
93d47d2f-bce5-4ad1-8662-d819bfdff6e1,19635ec1-8def-474d-b17c-da0600019118,loan given,2016-12-17 11:27:00,10135,short term,0.0,debt consolidation,0,own home,65878.0,none,52.0,2,3,730.0,554.47,31.3,10,0,15780,24542,0.0
1713d9a5-36d3-4d5e-8ca4-76580526e522,19638094-168e-4a94-a116-7e3d7cb82523,loan refused,2016-10-30 11:51:00,12966,long term,0.0,debt consolidation,1,home mortgage,55854.0,10+ years,82.0,2,2,689.0,921.6,30.2,7,1,8115,8480,1.0
964bbef5-96a3-4ee6-bdc2-a82c66bc253b,1963e7f7-4065-434a-9802-e064edd607a5,loan refused,2016-03-20 13:18:00,23253,long term,0.0,debt consolidation,3,home mortgage,67886.0,10+ years,38.0,0,3,7370.0,594,18.4,13,0,9246,22828,0.0
36ad7663-9ec6-41ab-88d9-d0170f97ae7c,19640e5a-36de-4942-847c-9ed638a3bc57,loan given,2016-03-24 12:34:00,20382,short term,0.0,debt consolidation,1,,,,,,,,,,,,,,
259b8ccd-e102-45cd-b8ff-5b16dba266f1,19645023-d084-4d14-9383-d6bc1b34ffc6,loan given,2016-05-17 10:34:00,99999999,short term,0.0,debt consolidation,2,rent,68551.0,< 1 year,None,4,1,749.0,51.98,19.0,5,0,3332,21634,0.0
40650fab-dec8-4e22-afa0-d4e935405ee8,19646294-36e0-4225-8d2b-2edd1805dfed,loan given,2015-12-27 13:02:00,1477,short term,0.0,debt consolidation,3,rent,36659.0,10+ years,33.0,2,3,738.0,657.72,13.0,7,1,4648,12426,1.0
830602bf-2b9f-45e6-8081-07a2ab3e0964,19661035-d0c2-4508-84eb-a807f0938bab,loan given,2016-04-16 10:58:00,99999999,short term,0.0,debt consolidation,4,home mortgage,107373.0,10+ years,5.0,1,1,726.0,2371.15,30.0,20,0,40599,74357,0.0
607539cc-5140-4b79-8821-cda9551a4118,1967255c-140d-46ab-b8f2-ce6a92e3ebab,loan given,2016-08-17 12:15:00,12160,long term,0.0,debt consolidation,0,,,,,,,,,,,,,,
00fb1c6f-7e3b-47ed-8242-d650e4d18d0a,1967a734-b309-44b7-91d3-c4f864a1ca97,loan given,2016-02-21 13:05:00,11713,short term,0.0,debt consolidation,0,own home,None,none,None,0,3,None,1677.12,33.7,11,0,71378,173670,0.0
c95cde17-367a-4680-b1a0-1b16fca13476,1967ae98-6f6c-4c70-87de-0332641e9878,loan given,2015-08-13 12:19:00,3075,short term,0.0,other,4,home mortgage,None,10+ years,34.0,2,2,None,733.23,14.3,8,0,6391,10049,0.0
ee837ea1-b179-426a-9823-e758ce6e24ea,1969014c-8872-471b-bbcd-07b5054534c4,loan given,2016-10-07 12:36:00,5678,short term,0.0,debt consolidation,1,rent,None,< 1 year,None,1,2,None,475.57,12.0,11,0,7930,27925,0.0
704b688f-30d8-4acc-8ad0-bd75a45c9fd3,196aac4a-f21a-445f-8b66-e6d7cb4c0660,loan given,2015-11-25 11:47:00,7376,short term,0.0,other,4,,,,,,,,,,,,,,
205145a0-c819-4797-b705-abbb41c1cdf5,196bb885-b12a-4ecf-bf8d-39411ce4927d,loan given,2016-06-01 11:51:00,2932,short term,0.0,other,0,rent,55321.0,8 years,None,4,1,743.0,963.5,21.8,11,0,28255,42940,0.0
a6f80bbd-0817-48c8-a46a-4f710280f843,196bf1b8-159c-4b73-b7f3-e3d04667169a,loan given,2016-08-30 10:33:00,16631,short term,0.0,debt consolidation,3,,,,,,,,,,,,,,
ba1bf509-d647-49fc-9fdb-1b8eb7419b4a,196d2f9b-ef91-4806-a0aa-fe672d0a863b,loan given,2016-02-08 13:16:00,10403,short term,0.0,debt consolidation,1,home mortgage,None,2 years,None,5,1,None,2617.05,23.9,21,0,42506,56449,0.0
4676aa58-facc-4351-8343-9b3b0713334e,196e9505-b5f5-475e-83a7-75fb517670d4,loan given,2016-12-22 14:14:00,99999999,long term,0.0,debt consolidation,2,,,,,,,,,,,,,,
4d07cf04-6f4c-46db-9b3c-46fc5e76bda9,196ee5a3-c049-469b-a741-34a802a273cf,loan given,2016-07-30 13:10:00,19538,short term,0.0,debt consolidation,3,,,,,,,,,,,,,,
8b5c755d-9798-4735-ac2d-14cd0d24d56e,1970c16e-8651-4a53-8211-c6ced036e159,loan given,2016-10-17 14:48:00,16106,long term,0.0,other,2,,,,,,,,,,,,,,
49650cb0-8dc4-483c-a1fc-5f12931b5729,19730b5b-5b32-4563-a9c6-83c88e39712c,loan given,2015-12-02 14:34:00,8089,short term,0.0,other,0,rent,None,1 year,None,0,3,None,677.36,10.4,13,0,9948,41624,0.0
3ab063cf-b2d0-40ec-acfd-b2d680e0808d,19736dbc-9ea3-4f50-837f-f359074b614f,loan given,2015-06-21 11:14:00,8902,short term,0.0,debt consolidation,0,own home,59346.0,10+ years,None,2,1,745.0,702.26,21.1,12,0,13713,39068,0.0
31ead059-5a10-49ed-8cc6-8956b1800a17,19737e33-ce9b-492f-9acb-b45cddc23525,loan refused,2015-09-21 12:47:00,34265,long term,0.0,debt consolidation,1,home mortgage,None,3 years,54.0,1,3,None,767.54,18.4,15,1,9646,27019,1.0
74ef2835-cfe4-40c3-8d04-f12f72a99f55,19748444-d9af-4fb8-ae09-e96d85488f64,loan given,2016-04-25 11:49:00,99999999,short term,0.0,debt consolidation,2,rent,52406.0,10+ years,19.0,1,2,740.0,1454.26,21.6,16,0,15131,48497,0.0
f382f659-d1b9-4b4f-a5ee-59508a6e09ba,197626cb-9c16-47c0-8e24-6effccd57725,loan given,2015-10-08 14:03:00,12375,long term,0.0,debt consolidation,4,,,,,,,,,,,,,,
e8f109aa-6362-4cd5-bd58-06ad77a6c01c,1976ae43-cdad-4bfb-9591-582792905879,loan given,2016-04-20 10:49:00,5858,short term,0.0,debt consolidation,1,home mortgage,38714.0,6 years,None,3,1,743.0,842.04,18.1,10,1,5924,16011,1.0
c5fe1ba9-0678-48c3-96df-7b67c5384138,1976f125-0498-4fb2-acd0-c21e3d5d4a6d,loan given,2015-09-23 12:27:00,13699,short term,0.0,debt consolidation,2,,,,,,,,,,,,,,
139bf214-032b-463b-b232-d2a8fb8a0d3c,1977951d-d13b-478f-a432-e9f2acad265f,loan given,2016-04-03 14:25:00,99999999,short term,0.0,debt consolidation,2,home mortgage,44604.0,2 years,None,4,0,742.0,206.3,31.0,8,1,2310,8886,1.0
7271ee84-c64d-4703-ac90-6803ba2149cd,1977d874-3299-41e3-ac0a-36b06730e06d,loan given,2016-04-21 10:18:00,8186,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
c89b31bc-a581-4559-a9bf-ac8feffc50a1,19799cbe-a62e-4a95-9e85-65ce731ceeb6,loan given,2015-12-25 10:44:00,23439,long term,0.0,debt consolidation,0,,,,,,,,,,,,,,
726ceb08-3795-45f5-b30a-b83a6446ca46,197ad7b4-569a-4097-8b90-ca662eded10a,loan refused,2016-12-30 12:50:00,15223,short term,0.0,debt consolidation,3,rent,58239.0,4 years,None,5,1,735.0,601.8,7.0,7,0,4882,14234,0.0
aca6dd89-6edb-4751-8dad-5b381ca98c7d,197bbb9a-65fa-4a6f-b326-328e2831da32,loan refused,2015-12-23 14:19:00,3945,short term,0.0,debt consolidation,3,home mortgage,78896.0,10+ years,None,3,0,746.0,1650.24,18.0,14,0,16254,27317,0.0
5edacf81-5bcd-4ac7-9e05-8739cc6d0ce8,197c1808-97c1-4d9a-b9af-add65e882274,loan given,2016-03-15 11:46:00,21118,long term,0.0,debt consolidation,3,,,,,,,,,,,,,,
6ecfda69-bf5e-4cdf-b607-e4587c135579,197e9dc2-a77e-472c-a19e-22afbb02e66a,loan given,2016-11-09 14:30:00,14664,short term,0.0,debt consolidation,1,home mortgage,117605.0,3 years,45.0,4,2,748.0,907.53,17.2,17,0,11705,36692,0.0
8f4806d3-c991-4fa0-8e69-3ea78614f6a3,197faede-c725-430a-bcdb-68c97625af7c,loan given,2015-11-23 12:08:00,24773,long term,0.0,debt consolidation,4,,,,,,,,,,,,,,
4ae77533-5fbb-49f3-8caf-b178ebd4fcaf,19803e1e-9c62-4940-9ef1-b4a2c14543b3,loan refused,2015-10-13 14:59:00,9464,short term,0.0,debt consolidation,1,home mortgage,62765.0,10+ years,20.0,4,2,7120.0,1485.44,15.7,13,0,8842,11278,0.0
91d053c7-2c02-4a41-a7da-1ab6846a13b5,198128af-1f76-4a23-b39f-30b6860f366d,loan refused,2015-06-29 12:31:00,26463,long term,0.0,debt consolidation,0,rent,65667.0,7 years,69.0,5,0,640.0,864.61,46.5,15,1,6783,14103,1.0
de65fa5e-65b6-4b96-98cd-f6fb5797e874,1982944e-dae3-4d84-8271-28afc222deba,loan given,2016-07-27 12:05:00,29628,long term,0.0,debt consolidation,4,,,,,,,,,,,,,,
3f24c3fa-fc48-47eb-ada8-522707e8d8db,1982dd96-e41d-4d25-ac94-21838b0b7150,loan given,2016-10-09 13:24:00,34899,long term,0.0,debt consolidation,1,,,,,,,,,,,,,,
8808b909-5ef7-4870-9af3-945deba9ffab,1983fa1b-50b1-4e76-b504-e47e2c932533,loan refused,2015-11-03 14:26:00,31827,long term,0.0,debt consolidation,2,home mortgage,None,2 years,None,2,2,None,1478.95,16.9,11,0,22816,29289,0.0
95a3fc36-2d5d-4b0e-8c2d-b69b92ee6053,198413cb-de80-47bf-a53b-d3ed2451db12,loan given,2016-08-29 10:23:00,19820,short term,0.0,debt consolidation,3,,,,,,,,,,,,,,
18f97bfb-4e5a-48e0-a505-6eaefe2415c7,19846c50-d0d8-4f58-93e6-4ac973c06460,loan refused,2015-07-31 14:09:00,4103,short term,0.0,debt consolidation,0,home mortgage,58046.0,< 1 year,23.0,2,1,725.0,1248.0,13.7,8,4,4099,16596,0.0
6bf6327d-efb3-4efb-8f8b-ccf1f5ede803,198594f8-9e8e-4595-92e3-fd9d1873c643,loan given,2016-06-12 13:30:00,10003,long term,0.0,debt consolidation,3,,,,,,,,,,,,,,
27c90ea1-5c3a-45a6-b7ef-098bb495e530,1985b20d-f184-4460-9fab-cc9c551ed51e,loan refused,2016-07-28 12:39:00,16735,long term,0.0,debt consolidation,3,home mortgage,37640.0,< 1 year,37.0,4,3,706.0,994.33,13.8,19,0,19467,26060,0.0
99c203fa-9db6-4eab-b92a-24f44e4fe4b0,198689cb-8f38-4e9e-a5bd-de5f81db3df3,loan refused,2016-03-22 11:57:00,5746,short term,0.0,debt consolidation,4,home mortgage,21516.0,10+ years,None,0,2,750.0,348.2,18.8,7,0,15945,24344,0.0
bce57ffd-54a0-4089-b31f-9b91c9a53b62,1987368d-d030-4d04-9de9-716237d33aa1,loan refused,2015-11-26 14:59:00,35340,short term,0.0,other,4,home mortgage,111067.0,1 year,None,4,0,729.0,891.31,12.4,17,0,26206,85083,0.0
4b71e959-1636-4941-a688-aa71d8138a50,198826b6-34b6-4ab4-a16e-6d709f9719e0,loan refused,2016-07-26 14:23:00,18599,long term,0.0,business loan,2,rent,58734.0,5 years,8.0,3,0,728.0,974.01,12.5,13,0,4594,26402,0.0
22028c77-770a-4f85-aeef-7d9e45a64e98,19890ce0-91c1-43ba-ba0d-de72617cb2ef,loan given,2015-10-07 12:25:00,19461,long term,0.0,debt consolidation,1,home mortgage,None,10+ years,None,1,2,None,1147.96,32.9,10,0,75529,103182,0.0
a7d0c5d3-f21d-4fac-b4b2-808daffd363f,19892a01-00c9-41b1-9ed9-82246195ba16,loan given,2016-11-04 11:54:00,16102,long term,0.0,home improvements,1,home mortgage,65416.0,3 years,65.0,2,1,739.0,1052.11,16.9,13,0,7881,28869,0.0
459b4780-3b7f-4b81-852c-5f3896c64b6c,19897c75-30ab-4f65-9cf7-ea269bc655d7,loan given,2016-10-20 12:29:00,24855,short term,0.0,home improvements,4,home mortgage,None,7 years,14.0,4,1,None,746.48,12.8,13,0,368,11147,0.0
5651cd7a-922e-4e99-a73d-d9c0fb2da026,198a8e39-6c45-4fe3-8f4f-bb8d8d801403,loan given,2015-11-21 14:03:00,18607,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
a9c3ce15-a054-4d19-a652-e9b49c6a735a,198a9f13-9cc4-4964-b0ef-b77e4144f190,loan given,2015-07-18 12:15:00,12497,short term,0.0,debt consolidation,0,,,,,,,,,,,,,,
d76b4645-456d-43a5-88ce-77a52f6b8952,198b6450-d829-45a0-a74a-4f5d227898dc,loan refused,2016-03-15 13:10:00,5908,short term,0.0,debt consolidation,1,home mortgage,57113.0,10+ years,None,1,0,7280.0,1161.29,9.5,14,0,12139,17342,0.0
0cae8269-80e9-4be9-b0b9-379b8a282529,198cde87-1028-44c3-8289-663bef32dbef,loan given,2016-08-30 12:15:00,11940,long term,0.0,debt consolidation,1,,,,,,,,,,,,,,
dfd5ba4f-2c18-4575-975d-5014a0594189,19922307-a878-44fd-84ed-e1a8204d5be7,loan refused,2015-12-23 14:56:00,28140,long term,0.0,debt consolidation,2,home mortgage,None,7 years,None,5,1,None,1871.98,17.5,9,0,38611,53257,0.0
63fc535e-b77f-494b-9458-e64d469de3be,19933f69-d720-44f3-8488-64f50a6c02c4,loan refused,2016-05-26 13:09:00,19870,long term,0.0,debt consolidation,1,home mortgage,66314.0,9 years,None,3,1,739.0,569.19,12.5,6,0,6441,15710,0.0
9fb5e8b4-89d8-42f0-b72b-984c8051d012,1993e026-e246-41ea-8431-d85a81712f63,loan refused,2015-11-22 11:04:00,7899,short term,0.0,debt consolidation,0,rent,None,6 years,8.0,2,2,None,652.69,15.4,8,0,10212,14609,0.0
930c7cb3-6086-434a-9547-3ed41c181552,19941661-98e2-4800-93c9-a0e92057c813,loan given,2016-06-23 10:25:00,12127,long term,0.0,debt consolidation,0,,,,,,,,,,,,,,
63c9871a-cf49-47db-9fc0-73f573c45f15,19947304-8a35-47cf-be60-ece7399c42df,loan given,2016-02-20 13:01:00,4976,short term,0.0,other,0,rent,19904.0,10+ years,None,4,1,748.0,189.09,20.9,4,0,7930,23885,0.0
e3f00cec-d1ad-4c8c-9cbf-051ac7a65fd7,19984fc2-cada-4fa5-95f1-0abca0a055e7,loan given,2015-08-11 12:07:00,99999999,long term,0.0,home improvements,4,,,,,,,,,,,,,,
6ee13a63-86b8-427e-96ad-c3bc0bd1aced,199a9e02-a748-4dca-b91a-65042c9e2945,loan given,2016-12-07 14:18:00,14209,short term,0.0,debt consolidation,1,home mortgage,80989.0,10+ years,72.0,4,0,739.0,1525.29,27.0,22,0,34042,47412,0.0
3718ef63-45db-46bd-90a1-97e4d235b2b5,199ae61a-517e-404c-ad8a-98bed379c2d3,loan given,2016-01-10 10:41:00,10646,short term,0.0,debt consolidation,3,home mortgage,76885.0,2 years,None,3,2,735.0,992.45,18.1,8,0,18100,20998,0.0
d2a996af-c36d-4b81-b961-b643e778ce6c,199af53d-528d-4415-8fd3-6e4047f0b23d,loan given,2016-07-23 10:38:00,11190,short term,0.0,debt consolidation,4,home mortgage,33233.0,2 years,None,3,3,742.0,913.91,19.6,6,0,11051,22785,0.0
fc2cdd3e-9724-46df-8d53-b04d1d809b1e,199b41cc-9e42-43b0-bd1f-9ce44c210161,loan given,2016-01-14 10:46:00,7370,short term,0.0,debt consolidation,0,,,,,,,,,,,,,,
a16cde2e-3fc9-404a-8da9-6648f7a087fe,199c4fa6-4e98-4f08-aa03-88e95e8d0576,loan given,2015-07-05 11:26:00,17228,short term,1.0,debt consolidation,1,,,,,,,,,,,,,,
889e924b-9b94-4483-9d0e-734f9f7b4376,199c9c32-e6da-4d28-b047-5679c687e8f7,loan given,2016-02-15 12:21:00,2382,short term,0.0,debt consolidation,4,home mortgage,109153.0,10+ years,25.0,1,3,744.0,1446.28,20.0,12,0,8537,20521,0.0
5643ba73-8c78-457d-901f-58c153383942,199ecad1-503a-4dc2-b472-f34e3937eb79,loan given,2015-11-04 14:13:00,9496,short term,0.0,debt consolidation,3,own home,None,5 years,43.0,4,0,None,467.63,11.4,6,0,4429,6428,0.0
92f4fc74-9973-4c96-9524-f2d3fc19d4e8,199f3d60-82b6-4e1b-8789-8cb3b58e2377,loan given,2016-04-28 11:55:00,24658,short term,0.0,debt consolidation,3,home mortgage,133151.0,6 years,None,0,1,732.0,1509.04,15.2,13,0,25557,32557,0.0
403ad2a6-0760-4a5a-a71a-08696479e9f8,199fb973-b2fc-45a3-a4d8-0b5e2953da0d,loan refused,2016-01-12 12:08:00,2984,short term,0.0,debt consolidation,2,home mortgage,54703.0,7 years,None,0,0,728.0,1221.7,14.0,14,0,13797,38540,0.0
120aa636-4ddb-4805-8de8-f6ac6bb1b909,199fcfed-2e55-4c64-b704-9a0cfc997699,loan refused,2015-09-22 14:50:00,18158,long term,0.0,debt consolidation,3,rent,48927.0,6 years,81.0,2,3,704.0,901.07,12.6,10,0,5258,13837,0.0
d44013fd-0f09-4fc3-81e8-1205c4e93959,19a02c3f-df32-458c-9a0a-a28e120f63cd,loan refused,2015-12-27 13:06:00,27300,short term,0.0,debt consolidation,2,home mortgage,128700.0,10+ years,53.0,5,2,741.0,1340.63,18.5,21,0,26382,34989,0.0
b2b9c070-522e-44d6-a334-142eee6a9a13,19a096fa-51ca-42d4-81eb-70b6c737ba9e,loan given,2016-05-25 14:55:00,32530,long term,0.0,other,0,,,,,,,,,,,,,,
8e0008a9-124a-4ed5-84f8-c056ad0343ec,19a29261-29db-4999-9029-8aff4dbeaf95,loan given,2016-10-22 13:09:00,6056,short term,0.0,other,3,rent,50470.0,10+ years,None,5,3,726.0,752.84,14.4,12,1,1652,10200,1.0
eb7a9dc9-689b-41ed-9039-1b352486c042,19a2c42c-3dff-4577-a2dd-a3cc09102b38,loan given,2016-04-06 11:59:00,2604,short term,0.0,debt consolidation,4,rent,21853.0,8 years,None,3,1,743.0,425.41,12.2,5,0,1959,5397,0.0
49a46165-2b26-432f-8148-3fad6781f324,19a38284-efdd-4a38-811c-4648224ffd47,loan given,2015-10-30 14:43:00,23661,long term,0.0,debt consolidation,2,,,,,,,,,,,,,,
b872d232-bdd9-45e7-aa09-3bb302499e1c,19a7f29d-b354-4af1-92ef-cb0d6ebe8157,loan refused,2016-07-03 10:53:00,7567,short term,0.0,other,3,own home,50445.0,10+ years,17.0,0,1,708.0,929.03,15.4,8,0,5993,7058,0.0
b2103475-bde1-4346-8fca-469eb4bbb06b,19a99c3c-cabf-4dd4-b0b9-b8fb84126314,loan given,2016-05-25 14:43:00,8150,short term,0.0,other,0,,,,,,,,,,,,,,
f365c871-bd1e-4da2-ae04-56585165b95c,19abb519-6a5f-4845-b853-58b9b3cd87c5,loan given,2016-09-06 13:21:00,4378,short term,0.0,debt consolidation,2,,,,,,,,,,,,,,
ccad9cff-1369-47d8-84e5-51b1adbffdac,19acfccd-1167-4e4b-afa9-e0b2dfc18a59,loan given,2016-02-25 11:00:00,5017,short term,0.0,other,1,,,,,,,,,,,,,,
ead599e4-c663-4324-9e3b-58a85bdde160,19ade29e-47bc-4b4c-96fe-c7946f0df9df,loan given,2016-01-24 10:04:00,11287,short term,0.0,debt consolidation,3,rent,54964.0,10+ years,None,5,3,728.0,581.71,8.0,14,0,9784,15987,0.0
2eb65f50-a74b-497b-abf3-1e41e89c914b,19ae4e2e-7777-4baa-b93a-cb5edace9852,loan given,2015-08-28 13:23:00,3002,short term,0.0,debt consolidation,1,home mortgage,103976.0,3 years,None,0,0,743.0,1395.02,36.4,9,0,56588,71813,0.0
924bd215-926a-48a1-8cb6-b3bd8f551022,19ae8876-5e72-45fd-8c91-e0d215bb0a79,loan given,2016-11-30 13:27:00,1529,short term,0.0,other,2,,,,,,,,,,,,,,
4ac35deb-9421-463c-b3ad-10b1c9927da2,19ae97df-6f20-4763-9a84-e42de7de2fbd,loan given,2016-12-13 12:05:00,27910,short term,0.0,debt consolidation,2,home mortgage,127590.0,6 years,None,5,3,744.0,1881.96,16.0,11,0,38415,63918,0.0
ed055a45-8724-44e3-9941-f571015e2c4a,19af16fc-b2b2-44dd-8ce3-c5556b419d65,loan given,2016-02-22 13:25:00,9844,long term,0.0,debt consolidation,4,,,,,,,,,,,,,,
5114c042-0c30-4924-b51d-70387dc4afd2,19b025ad-135e-424d-83ce-f33122464d5f,loan given,2016-02-01 14:00:00,19527,short term,0.0,debt consolidation,1,rent,None,< 1 year,None,3,1,None,125.78,10.0,3,0,8716,12686,0.0
e208e0db-9781-49ee-88e0-83f5484db703,19b1d1f6-62ef-4027-aa61-aaccef8fc497,loan given,2015-11-04 13:39:00,27614,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
5f9e9559-27b2-48f5-be79-4dfcb76a3f87,19b1f2cb-0d81-4cc5-ab20-7ad29ab3e419,loan refused,2016-02-26 11:54:00,18460,long term,0.0,other,1,rent,61778.0,10+ years,None,5,2,677.0,617.78,21.0,9,0,11927,36033,0.0
8aa5b020-25f1-48dc-b8f8-6d993cd25a66,19b1f5da-f661-4560-9158-3657bf0d45f7,loan given,2015-10-16 10:08:00,99999999,short term,0.0,debt consolidation,1,rent,49980.0,3 years,None,1,0,730.0,678.9,10.5,10,0,17814,19384,0.0
4f058861-9d68-48be-83f0-845ecfdae98a,19b35d4d-acfd-496c-9e67-9bfb316463f0,loan given,2015-06-03 14:41:00,6520,short term,0.0,debt consolidation,3,rent,None,1 year,None,3,1,None,501.08,13.8,5,0,4307,7026,0.0
b493effe-8f48-4636-8822-0fa490862f3f,19b3647b-50ef-4b1f-a0a2-ae17092b092a,loan refused,2016-04-09 10:16:00,18645,short term,0.0,debt consolidation,1,rent,75180.0,< 1 year,45.0,1,3,699.0,889.63,25.9,14,0,33709,45738,0.0
594f494e-f561-4f6d-9aba-d70547ed3ec1,19b48f1e-cc8f-4423-8ca0-e122026f7d52,loan given,2015-12-21 10:58:00,4370,short term,0.0,major_purchase,4,,,,,,,,,,,,,,
8e62b3fa-1ad6-4c14-ade1-9bfa52f5ba4b,19b63db0-a2e6-46ca-95f3-ce9f9d859a50,loan given,2015-12-29 13:52:00,99999999,short term,0.0,business loan,0,home mortgage,153570.0,10+ years,None,4,1,747.0,490.14,13.0,5,0,0,0,0.0
1ea5e6b2-cf2d-4fdc-8cad-ce77836b5eaf,19b717e4-a8e3-48c8-a0dc-cb5e6cdcdc54,loan given,2015-11-03 14:04:00,99999999,short term,0.0,debt consolidation,2,home mortgage,41837.0,10+ years,None,4,0,741.0,1108.68,20.0,13,0,5256,32447,0.0
aa4bcadd-7dce-4232-b6e3-f041dd71d161,19b9db59-3f7b-4bd1-9265-d68867e6ca8a,loan given,2015-09-16 13:31:00,19556,long term,0.0,debt consolidation,3,rent,112629.0,9 years,43.0,1,1,624.0,1689.44,14.3,10,0,4556,7267,0.0
1069401a-925c-4c44-ba7d-77dfdce80cac,19ba2f7f-f1ce-470a-9556-5effe0d0b8f9,loan given,2016-08-04 12:29:00,18374,short term,0.0,home improvements,3,home mortgage,154243.0,10+ years,None,4,3,737.0,1876.62,14.6,7,0,87984,111654,0.0
74546f95-3927-4d4a-9b9b-f94e004df06d,19ba76e4-f939-428d-ab54-293b5f54bec9,loan given,2016-04-19 12:29:00,99999999,short term,0.0,debt consolidation,4,home mortgage,73598.0,< 1 year,None,5,0,748.0,355.11,11.2,11,0,15305,45552,0.0
0e12898d-9847-4a7a-99de-05072cc8b95e,19bae4fb-5006-4233-96ff-6253aafab5c8,loan given,2015-10-14 12:45:00,15093,short term,0.0,debt consolidation,2,home mortgage,None,2 years,None,4,2,None,1883.61,11.2,12,0,50788,61710,0.0
a24faa18-a4b2-4247-b1ca-c03ad0574fd4,19bcd0fe-748e-4016-a9f2-310a577ab762,loan given,2015-09-15 14:16:00,10123,short term,0.0,debt consolidation,0,,,,,,,,,,,,,,
192ede6e-fb2a-495e-9674-c09a85a7aa80,19bce4bd-be81-4fb1-b9c7-278b2daa07d7,loan given,2016-05-30 14:42:00,99999999,short term,0.0,debt consolidation,1,home mortgage,82614.0,2 years,None,3,3,747.0,1734.89,18.0,15,0,18822,40218,0.0
