loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies
5b8ff659-1fd3-475f-a3b4-b7ba5fa6b1ff,07347084-779d-4999-ac9e-e01c71a8af74,loan refused,2015-12-27 10:28:00,35550.0,long term,0.0,debt consolidation,4.0,rent,98523.0,5 years,,0.0,0.0,6170.0,1395.74,19.0,9.0,0.0,29088.0,30781,0.0
15d4aad6-bc07-46de-bc1d-c9d3cb9be057,07366e71-652c-4c96-943f-6d8b12bf3a96,loan given,2015-12-02 14:35:00,10053.0,short term,0.0,debt consolidation,0.0,home mortgage,66256.0,10+ years,12.0,0.0,3.0,726.0,1430.02,26.0,8.0,0.0,16376.0,18910,0.0
0901fbf2-95ad-46c0-99e3-14bb69467a16,07368654-945d-4f02-8e74-20a4400a7dcf,loan given,2015-11-29 11:47:00,9438.0,short term,0.0,debt consolidation,4.0,rent,38695.0,< 1 year,,0.0,3.0,731.0,957.7,9.0,11.0,0.0,7648.0,12101,0.0
8e819e5f-819d-45d5-9427-b25c75e2b391,073766d8-1466-42b2-9bc9-4829c4d9786c,loan given,2015-11-12 11:05:00,27222.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
7bc89afc-b231-4c2b-a97b-c0220e3df2e0,073abe7a-eb81-42b2-a12c-1f8419bf0294,loan given,2015-06-30 11:54:00,13900.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
bbc26498-b745-4f5a-b432-c9a4041eaad6,073c5407-a09d-41f1-bde5-97e68eeae362,loan given,2015-09-22 11:02:00,14052.0,short term,0.0,debt consolidation,1.0,home mortgage,58548.0,10+ years,,2.0,1.0,743.0,927.01,16.0,8.0,0.0,13488.0,19720,0.0
27a58d67-0293-4b5c-8477-d91075c32ef7,073e01b4-2cc9-4806-be68-099d63ac7813,loan given,2015-11-19 11:26:00,10030.0,short term,0.0,other,4.0,,,,,,,,,,,,,,
8e4e0c65-36c8-47de-abef-0e1255353063,073e047d-fe1a-4d74-87e8-27fc569a9052,loan given,2015-10-12 14:28:00,17794.0,short term,0.0,debt consolidation,4.0,rent,33150.0,< 1 year,14.0,0.0,2.0,742.0,527.64,18.0,8.0,0.0,3030.0,7710,0.0
d810e799-dba2-4eec-840e-2a0304cc8da8,073ef952-0238-4cf5-a796-79bcafff79ad,loan given,2015-12-15 11:03:00,99999999.0,short term,0.0,other,2.0,,,,,,,,,,,,,,
6680059a-a810-4e25-94c7-a2001ce1f1e0,07407d19-8399-413a-a360-b8feac871c17,loan given,2015-12-07 11:37:00,5087.0,short term,0.0,vacation,2.0,,,,,,,,,,,,,,
bc0e7fcc-2fcc-4ca8-92bf-945061a65718,07427552-63ea-452c-ac56-f0fceab97ab4,loan given,2015-08-10 11:40:00,9862.0,short term,0.0,debt consolidation,3.0,home mortgage,66075.0,5 years,47.0,1.0,1.0,744.0,1552.77,22.0,12.0,0.0,24204.0,33431,0.0
a87d2036-eb50-46f1-87a5-fc200510a768,07434de3-b862-4477-99e7-1217246afdcd,loan given,2015-12-02 11:58:00,6934.0,short term,0.0,debt consolidation,2.0,home mortgage,,10+ years,20.0,5.0,0.0,,1208.59,32.0,17.0,0.0,80277.0,411678,0.0
28b69ac5-cf75-49f8-8608-67bb1853b5bc,074681f4-b98a-4325-aa7f-e42bbe671fa8,loan given,2015-07-20 13:29:00,6143.0,short term,0.0,debt consolidation,0.0,home mortgage,85291.0,2 years,14.0,5.0,1.0,746.0,597.04,29.0,13.0,0.0,5249.0,14743,0.0
30915e58-1082-42c4-9b52-5c6729ae7899,0747df6d-4f03-4568-9f02-be5480545c14,loan given,2015-12-24 11:12:00,12205.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
04e255ab-2e71-4440-bb4e-db8605e1dd50,074a1812-8232-4003-bc4f-12298ae56da3,loan given,2015-10-22 14:31:00,18245.0,short term,0.0,debt consolidation,4.0,home mortgage,,10+ years,,3.0,1.0,,747.53,23.0,16.0,0.0,24051.0,36719,0.0
e92420a0-6963-4a65-9939-0e33a8c10b99,074ca369-e4bd-48e7-b345-21e6b74cb0f5,loan refused,2015-08-22 12:24:00,9785.0,short term,0.0,debt consolidation,1.0,rent,34682.0,10+ years,77.0,0.0,1.0,720.0,398.84,34.0,7.0,0.0,9602.0,14460,0.0
ddf301f9-b0ea-481b-8391-5c88d7e3080b,074dfcf4-43c2-49b9-ab31-c4bad40281b7,loan given,2015-09-16 10:35:00,99999999.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
bd4fabdd-9c21-4296-b59a-2cdccb8d4c41,075137a9-db5b-43b4-9c57-d31c063e18b6,loan given,2015-07-28 12:21:00,10069.0,short term,0.0,moving,2.0,rent,40276.0,2 years,19.0,0.0,2.0,742.0,698.11,31.0,10.0,0.0,3947.0,19068,0.0
50e89f0b-dcdf-46a9-8908-99dab3270198,07528dc0-8142-47f2-a834-b6c5318856a4,loan given,2015-09-18 14:09:00,20158.0,short term,0.0,debt consolidation,1.0,home mortgage,,9 years,,5.0,3.0,,1388.89,27.0,7.0,0.0,44880.0,51884,0.0
30300eee-0890-4ee3-9ca7-431c7f301f76,0753221c-2f17-4df2-b8ff-e23b27ccc9fa,loan refused,2015-07-24 12:47:00,12303.0,short term,0.0,debt consolidation,3.0,home mortgage,69874.0,10+ years,15.0,4.0,2.0,710.0,1147.1,21.0,8.0,0.0,29857.0,30250,0.0
9e925c8d-a4e2-4274-8b18-f63aeb0876aa,0757c256-23ee-449d-aaca-6d6e7f387156,loan given,2015-08-16 10:10:00,20242.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
89d48bf2-f203-4ef5-80c7-91f966e812d9,075a9e2e-75f3-4edc-b61e-66d7d372d230,loan given,2015-10-13 13:30:00,8029.0,short term,0.0,debt consolidation,3.0,own home,,< 1 year,39.0,3.0,1.0,,451.49,15.0,17.0,0.0,9137.0,20126,0.0
cd23dac2-ba02-458a-9ddc-87b0ae1b921a,075b9c8f-66c8-4b2c-8a80-94a2c2b71485,loan given,2015-08-27 14:11:00,10126.0,short term,0.0,debt consolidation,1.0,rent,41217.0,9 years,,5.0,2.0,731.0,827.77,19.0,9.0,0.0,13633.0,15688,0.0
402ed638-759e-4ffe-a6e5-8ea6c174ea82,075c89bf-b26e-4407-a47a-9b984f89379d,loan given,2015-09-12 14:49:00,11723.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
d45c0d48-9f9e-4ae6-91c7-e67d92fdae77,075e95bd-e037-47ca-ae51-26e8a5bf6295,loan refused,2015-12-21 14:58:00,19582.0,short term,0.0,debt consolidation,0.0,rent,83224.0,3 years,,4.0,2.0,720.0,1602.05,8.0,13.0,0.0,19145.0,30055,0.0
43a8358b-4d3e-461c-8ecf-89dc1a7a1f4e,0760bd6e-e020-4eac-8b24-a5762ef013c2,loan given,2015-06-05 10:53:00,34426.0,long term,0.0,other,0.0,,,,,,,,,,,,,,
b071993e-8217-4dba-951e-abf42f3b0a5f,07620386-13ce-4d48-994d-bf490172e19e,loan given,2015-12-04 13:19:00,7082.0,short term,0.0,other,2.0,own home,47550.0,10+ years,34.0,4.0,2.0,748.0,708.1,27.0,12.0,0.0,7540.0,9366,0.0
c4d65b73-4556-47b8-85f9-0119c71b604c,076291e8-8386-4aca-8279-191f489b4edf,loan given,2015-06-08 11:17:00,99999999.0,short term,0.0,debt consolidation,0.0,rent,38025.0,< 1 year,,0.0,1.0,750.0,201.53,18.0,18.0,0.0,6723.0,39087,0.0
3a1258d7-df85-4009-ae23-2f9c76e88e7a,076610f6-b825-47a7-8dbd-ca2796c1a2e8,loan given,2015-11-23 14:19:00,15317.0,short term,0.0,debt consolidation,0.0,home mortgage,,3 years,8.0,4.0,1.0,,1630.19,22.0,11.0,1.0,15105.0,22579,1.0
4d3eb8da-0403-495d-86a6-e13ae6ec6a8e,07693021-ce94-437a-a82f-2b8483a769ce,loan given,2015-11-03 11:42:00,6943.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
3ab45f48-fc50-407e-a49b-b34913d8d2f9,076db715-04a9-4193-9239-ce1f82cb6d9d,loan given,2015-10-29 13:39:00,9672.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
fd1b6e2b-f923-4dcf-9704-be55f532c529,0770173c-c069-4241-b82e-13d59c831e90,loan given,2015-12-08 13:13:00,18241.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
2ed12c4d-e55d-4d1f-9249-bab73812dcc8,0770ec0f-35a7-432b-a7b7-aa9573016bb2,loan refused,2015-08-04 10:07:00,35809.0,long term,0.0,debt consolidation,0.0,rent,87987.0,9 years,,4.0,3.0,6580.0,1906.37,20.0,16.0,0.0,50709.0,62372,0.0
4723b113-48b0-4a6b-ab86-8d3845a0eded,0771dec5-d7aa-4482-9c35-2615295af9b5,loan given,2015-07-14 11:41:00,30163.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
dd20ef39-eaf2-43e2-982a-ade452fc0218,0776d604-d15b-4337-a387-331cd0814882,loan given,2015-08-09 13:13:00,10114.0,short term,0.0,debt consolidation,4.0,rent,80912.0,8 years,,1.0,0.0,729.0,301.4,22.0,7.0,0.0,11123.0,14674,0.0
1a5a73e5-c196-4a7d-a5b8-d172d175f4f3,07781d39-53b0-407c-8b08-48af4bdfe7e6,loan refused,2015-06-02 12:00:00,20032.0,short term,1.0,business loan,2.0,home mortgage,,5 years,5.0,0.0,0.0,,1328.79,12.0,11.0,1.0,3503.0,9122,0.0
b5a44224-7295-4599-a63c-943eec73a386,07791c2e-6613-4d60-8bdc-c929f135ce94,loan given,2015-06-23 11:46:00,9421.0,short term,0.0,debt consolidation,4.0,rent,58496.0,10+ years,35.0,5.0,2.0,729.0,521.6,13.0,8.0,0.0,7419.0,8382,0.0
66b4671d-a140-4361-9b2f-4c02625bfb95,077963b5-eb5f-490c-a830-76b4a8d2cee0,loan refused,2015-12-22 12:16:00,14906.0,short term,0.0,home improvements,4.0,own home,56641.0,6 years,24.0,5.0,1.0,7370.0,863.77,16.0,11.0,0.0,16112.0,33707,0.0
db7ea711-bfd4-409b-9d33-1d27d1c71e22,077bad37-da1e-4f73-9268-a923b22b2f79,loan given,2015-11-26 14:11:00,99999999.0,long term,0.0,debt consolidation,0.0,home mortgage,79120.0,6 years,,1.0,2.0,729.0,1351.64,19.0,15.0,0.0,20986.0,41311,0.0
70cd2548-6887-47a2-aa59-e91e964f66ae,077bfbdc-caf5-45e8-b98e-1d46640a2494,loan refused,2015-11-20 10:36:00,25413.0,long term,0.0,home improvements,4.0,home mortgage,76034.0,< 1 year,10.0,0.0,0.0,694.0,1469.99,30.0,13.0,0.0,21909.0,89060,0.0
bfa26dca-7758-40a0-bd07-de80ea1a418f,077d35d1-f6f6-4241-b59f-24ec4c2386d5,loan refused,2015-11-16 10:53:00,11822.0,long term,2.0,debt consolidation,3.0,home mortgage,49093.0,10+ years,27.0,0.0,2.0,6740.0,482.75,22.0,17.0,3.0,8985.0,21969,1.0
84a00269-85da-4916-996a-d4073171fdef,077e1422-a390-43d0-8137-e0c803d51226,loan given,2015-06-05 11:17:00,2424.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
dade4ec9-4b63-48d0-91eb-2e1eae9496ae,0781bb87-994b-4d56-8589-3f3b7ec6fd95,loan given,2015-08-08 10:44:00,19266.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
779bf717-0395-407c-b02f-401c94905011,07851293-e856-443b-b9dc-68f75ebbdbcc,loan given,2015-08-17 14:09:00,99999999.0,short term,0.0,home improvements,1.0,home mortgage,59850.0,5 years,43.0,4.0,1.0,742.0,927.68,9.0,6.0,0.0,3934.0,7884,0.0
f21742d4-292b-4c1f-9b34-8f29e9efe2fb,07857819-cce2-47ae-9f57-8503305fe608,loan refused,2015-12-27 13:27:00,34633.0,long term,0.0,debt consolidation,3.0,rent,95982.0,2 years,54.0,0.0,2.0,659.0,975.82,16.0,11.0,0.0,23978.0,46378,0.0
37475b17-7d0c-4550-8e80-a98f77aff4ae,078bd58e-48cf-4327-8a81-e80f8ea5d239,loan given,2015-10-31 10:17:00,4889.0,short term,0.0,debt consolidation,4.0,home mortgage,,10+ years,35.0,0.0,0.0,,400.9,18.0,8.0,0.0,5100.0,7044,0.0
adf5e593-1bbe-45dd-841c-d214e788b9d1,078c5fd0-a4af-407f-a0d2-40f4300e0996,loan given,2015-11-14 13:34:00,24903.0,long term,0.0,debt consolidation,3.0,home mortgage,71719.0,6 years,7.0,4.0,1.0,730.0,938.33,17.0,14.0,0.0,15685.0,31369,0.0
782c0048-77f7-4eaa-89f6-3ec511893556,078d8eb5-7859-413a-9ae8-a223e320a941,loan given,2015-07-07 11:13:00,2012.0,short term,0.0,other,1.0,,,,,,,,,,,,,,
4b972c2b-27f1-42fe-998b-c1563409696b,078f7f4d-bdb9-4c11-944e-657bf9b5a333,loan given,2015-12-08 10:07:00,6068.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
40f244b4-562b-4f3e-a5ef-7133157817e4,078fd7f7-4457-4bda-a2a4-ad633b3b6794,loan given,2015-07-23 14:12:00,2758.0,short term,0.0,medical bills,2.0,,,,,,,,,,,,,,
8dece330-a8e5-4ead-87e2-17f2b08076b6,0791055d-b745-4af2-bee0-cf8ff817dc4c,loan given,2015-10-26 13:22:00,4006.0,short term,0.0,other,1.0,rent,31050.0,< 1 year,,3.0,3.0,739.0,119.28,10.0,6.0,0.0,1677.0,11253,0.0
395b0d0c-a9f5-4c52-8e33-f8d720302da2,07969165-5afb-492a-a2f9-c113884f4af6,loan refused,2015-06-25 12:15:00,28689.0,long term,0.0,debt consolidation,0.0,home mortgage,106558.0,6 years,,5.0,0.0,679.0,2362.04,15.0,18.0,0.0,22926.0,43836,0.0
a82212fd-ca29-43a3-a47e-1de5b00c514f,0798ed0a-77b0-473e-a14f-1b0c9bb96461,loan given,2015-10-03 14:18:00,8063.0,short term,0.0,other,0.0,,,,,,,,,,,,,,
1aca14c6-c534-478c-9620-8219156a0c60,0799032a-0236-4276-a040-462f1a742d2a,loan refused,2015-10-13 14:11:00,8898.0,short term,0.0,other,3.0,rent,26695.0,2 years,,1.0,1.0,746.0,409.32,10.0,8.0,0.0,4432.0,6625,0.0
85d2a75d-5a86-444d-984a-4e544928d666,079c07a8-a186-40dc-94a2-c96b18d9a67d,loan refused,2015-12-05 14:59:00,11415.0,short term,0.0,debt consolidation,2.0,rent,33385.0,6 years,,1.0,0.0,723.0,954.24,14.0,5.0,0.0,6177.0,6183,0.0
935815e4-134b-4c7a-9223-55627a96f534,079d83d8-6b13-4ab0-92d7-cfa23b8b7135,loan given,2015-08-23 10:23:00,99999999.0,short term,0.0,debt consolidation,2.0,rent,64461.0,9 years,,2.0,0.0,730.0,1079.71,23.0,9.0,1.0,13653.0,16569,1.0
ed509009-1a27-43c9-8ed6-ab7629d23437,079f9c31-c8c7-4ca3-b5a6-8cd115175b3b,loan given,2015-12-20 12:48:00,9823.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
bbf597a2-661b-4bd8-b36b-ccefa1af1515,07a1d4f6-375f-467e-add4-025d27923080,loan given,2015-08-11 13:28:00,99999999.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
bff3e64c-8701-47f6-bc53-340bcb0f4f03,07a2804e-8dd2-45d3-9233-c0d029369b91,loan given,2015-08-12 10:37:00,99999999.0,short term,0.0,medical bills,1.0,,,,,,,,,,,,,,
1a3cb4f3-1beb-437c-9280-e60a8223c116,07a501b0-424c-4259-b944-57ff1a3df50a,loan given,2015-06-08 10:08:00,99999999.0,short term,0.0,debt consolidation,4.0,rent,40716.0,1 year,,0.0,1.0,735.0,161.16,10.0,8.0,0.0,5368.0,10187,0.0
1df050d1-fc55-4280-b357-07fd7bd630be,07a8cea9-a4db-4280-982a-1923d85d6b21,loan given,2015-07-10 13:54:00,11331.0,short term,0.0,debt consolidation,1.0,home mortgage,33500.0,5 years,,0.0,3.0,737.0,668.89,21.0,8.0,0.0,22889.0,34998,0.0
dec9b9be-b387-4921-9d80-8584300d35e7,07a93bab-8509-4dcd-8cd2-9ce130d88e8e,loan given,2015-08-07 11:35:00,34367.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
6e5f479d-b786-4ded-b3e4-86ab47d36f8b,07ac457c-de2e-4e4b-979b-c0907b65b63b,loan given,2015-06-01 14:03:00,99999999.0,short term,0.0,other,1.0,home mortgage,69459.0,7 years,,4.0,1.0,731.0,1256.06,15.0,12.0,0.0,40430.0,68642,0.0
329c8d5a-f08d-493d-8b99-b0133455c48d,07aec1ca-a347-4d84-b006-57f5dc4a311e,loan given,2015-10-09 11:43:00,2169.0,short term,0.0,debt consolidation,4.0,home mortgage,59154.0,10+ years,,1.0,0.0,738.0,699.99,19.0,12.0,0.0,10179.0,16471,0.0
41d0511a-5f2d-40c9-a0ee-3faf245a7f67,07b0de64-17b6-4448-ba29-e483d3f15c82,loan refused,2015-12-16 11:28:00,29760.0,long term,0.0,debt consolidation,4.0,home mortgage,,10+ years,,4.0,0.0,,1219.9,17.0,10.0,0.0,43838.0,59241,0.0
cbb5e97f-da19-401f-92b5-e2841be9d5a1,07b20dac-52b1-4ef0-8ec6-77f7b91fd557,loan given,2015-07-11 10:13:00,8048.0,short term,0.0,debt consolidation,0.0,rent,61366.0,5 years,44.0,4.0,2.0,736.0,353.88,14.0,6.0,0.0,8529.0,15095,0.0
e0eeb378-8140-4a6c-86d8-5c4a5293e675,07b2b3d6-c6b9-4406-ac77-8040e33a8b7b,loan given,2015-07-02 11:02:00,14951.0,long term,0.0,other,3.0,,,,,,,,,,,,,,
3afc08c5-293c-42b2-88d7-6f685fa50e87,07b7be55-bf9a-4256-8bca-69ba02b3f03e,loan refused,2015-09-09 10:25:00,11247.0,short term,0.0,debt consolidation,1.0,rent,32134.0,10+ years,52.0,5.0,3.0,7250.0,326.7,11.0,9.0,0.0,5690.0,10537,0.0
d76073c0-586c-4123-bdf6-ab039d703cf5,07bb11be-8457-406f-9ced-86b80c8f1a18,loan given,2015-07-01 13:51:00,15762.0,short term,0.0,debt consolidation,2.0,rent,,7 years,,5.0,3.0,,616.92,12.0,11.0,0.0,19176.0,52826,0.0
8ee6251a-0491-425f-8a50-50ff112f7541,07c42abf-3348-4081-8c53-e45d06833ecc,loan refused,2015-09-30 13:06:00,10570.0,short term,0.0,debt consolidation,3.0,rent,,10+ years,,0.0,2.0,,975.48,13.0,13.0,0.0,8413.0,11541,0.0
6ed98943-4ce6-40f3-beeb-631b55fdf94a,07c4e3af-fb2c-42ce-aeec-560d871b00dc,loan given,2015-10-24 12:00:00,27751.0,short term,0.0,debt consolidation,4.0,home mortgage,106048.0,10+ years,,5.0,3.0,747.0,1555.36,27.0,16.0,0.0,16633.0,41068,0.0
365252e8-a40b-4724-a9aa-0fdb3115ce5f,07c5da99-e970-4fcc-b0eb-26f5c5a3c498,loan refused,2015-10-05 10:20:00,27812.0,short term,0.0,debt consolidation,0.0,home mortgage,118203.0,4 years,,2.0,1.0,746.0,2383.75,35.0,9.0,0.0,39598.0,53151,0.0
e2cbb368-055c-4e1b-858f-d3dda61b9fce,07c5de1d-83d2-476d-b4ae-98b765cf6e4b,loan refused,2015-08-28 10:29:00,14738.0,short term,0.0,home improvements,0.0,home mortgage,59968.0,10+ years,20.0,4.0,3.0,7300.0,869.53,17.0,6.0,0.0,745.0,813,0.0
273624c6-5e1d-4b95-9d1b-0bcb93f29f92,07c6d555-5069-4190-ba5e-dc25052ccba0,loan given,2015-09-09 10:51:00,9508.0,short term,0.0,other,3.0,,,,,,,,,,,,,,
f68326c1-917c-4947-b0ca-013073a720ce,07c7ab8e-ddb5-4c69-8326-d95a1a194252,loan given,2015-07-31 13:25:00,22134.0,long term,0.0,business loan,1.0,,,,,,,,,,,,,,
0a5136b6-b101-40cc-b641-fc2c6e3f0968,07c80d5d-bc19-40c0-a798-e1eccb008235,loan given,2015-06-27 14:44:00,8062.0,short term,0.0,other,4.0,,,,,,,,,,,,,,
032d3bc9-012b-466d-a62e-e658d3a97374,07cc967c-4c4e-47fd-81a4-694fa307e6ec,loan given,2015-09-16 10:41:00,99999999.0,long term,0.0,debt consolidation,2.0,home mortgage,80714.0,10+ years,,2.0,0.0,742.0,733.15,20.0,9.0,0.0,8963.0,18990,0.0
2567a178-3ac4-4b2a-9d03-76148c710610,07cd2732-f9cf-4af8-99f5-d011a2103991,loan given,2015-09-18 10:59:00,14648.0,short term,0.0,debt consolidation,0.0,home mortgage,,1 year,,4.0,3.0,,490.41,19.0,8.0,0.0,11367.0,93946,0.0
dbcebe15-c18e-4ced-94fa-33d598254afc,07cdde5d-8021-456a-b60a-11ae942d91f4,loan refused,2015-09-30 12:41:00,7797.0,short term,0.0,debt consolidation,2.0,own home,80480.0,5 years,,4.0,2.0,730.0,2199.79,18.0,16.0,0.0,19593.0,22392,0.0
3aade616-e4eb-43ec-951c-e3dd9aa1a7d1,07cf3bf5-2329-42dd-aee0-c513eff2854d,loan given,2015-11-28 10:18:00,7838.0,short term,0.0,debt consolidation,1.0,rent,44091.0,4 years,,0.0,0.0,737.0,176.36,8.0,7.0,0.0,4105.0,14108,0.0
0110d846-2d39-4020-ad99-048834b97e58,07d4522c-c5dd-4cf7-8cea-dd1faee9b17e,loan given,2015-09-05 12:41:00,99999999.0,short term,0.0,debt consolidation,3.0,rent,64701.0,4 years,,4.0,3.0,727.0,312.72,32.0,7.0,0.0,4733.0,12136,0.0
5a8db493-18f1-447a-a2bb-81ea92f6d396,07d69521-2ca5-4264-96ee-1c416f45f6a1,loan given,2015-12-10 14:00:00,11067.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
61cf7b31-1ac4-49db-ba10-2afa7842ee50,07d6ddf6-bb6e-4eea-8801-a2392cc038cd,loan given,2015-08-25 12:18:00,14834.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
21e69aea-7ecd-4124-8c54-6fbf1022ff35,07dadc28-0f1b-4ab2-a793-0b2a16f5258b,loan given,2015-12-01 11:35:00,5887.0,short term,0.0,debt consolidation,4.0,home mortgage,31398.0,10+ years,13.0,2.0,3.0,731.0,164.84,14.0,7.0,1.0,4763.0,9901,1.0
372d1026-cd8a-445d-b5bf-fb02cd14fd39,07db6554-3511-4319-a91a-796c2a868f05,loan given,2015-12-01 13:57:00,34619.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
9b5d746a-1601-4ba0-80b3-b75775db9ef4,07dd6181-ab08-4508-b7c8-ed9490d58c2a,loan refused,2015-06-18 13:45:00,20937.0,long term,0.0,other,3.0,own home,79760.0,1 year,35.0,3.0,2.0,701.0,1070.11,13.0,20.0,0.0,14271.0,38675,0.0
9d57fa6d-fffc-455a-9e3e-adc2c5b515f2,07de0e95-b1d8-4746-b8f1-d8d404a56625,loan refused,2015-12-29 13:13:00,12176.0,short term,0.0,debt consolidation,3.0,home mortgage,,3 years,,1.0,1.0,,831.47,19.0,13.0,0.0,7438.0,16420,0.0
a214ccb1-5d1b-4531-b223-f0a2d5ca448a,07dea691-3f86-4640-bdc8-ca3e405b4a56,loan given,2015-07-21 14:57:00,28098.0,short term,0.0,debt consolidation,0.0,rent,73620.0,6 years,,0.0,1.0,729.0,1006.14,15.0,10.0,0.0,15029.0,23158,0.0
48136ded-0e71-4374-aef9-89311d8e5f6e,07dfe22b-f235-49dd-8a4d-5f0494a0ad32,loan refused,2015-12-27 12:28:00,14984.0,short term,0.0,buy house,2.0,rent,35021.0,< 1 year,20.0,4.0,2.0,679.0,612.87,6.0,4.0,0.0,7480.0,10109,0.0
b251013b-fe2e-4e22-b131-22875deee81b,07e32435-8ef2-4000-95e8-23462ba42c09,loan given,2015-09-13 14:17:00,9934.0,short term,0.0,debt consolidation,4.0,home mortgage,79472.0,10+ years,,3.0,2.0,748.0,1188.11,17.0,5.0,0.0,10190.0,17097,0.0
05bbd7d4-c7ee-4eca-a8a3-8171abf4c228,07e39b13-bb48-497a-a49b-72f610125c73,loan refused,2015-08-22 14:19:00,17910.0,short term,0.0,debt consolidation,0.0,rent,47760.0,10+ years,,4.0,3.0,735.0,748.24,10.0,12.0,0.0,14765.0,21429,0.0
5763d19c-3d81-4819-a83d-4c8c37ce13a6,07e832d7-c9e6-4d36-8438-e75dd886fd01,loan given,2015-10-31 11:46:00,20756.0,short term,0.0,home improvements,0.0,,,,,,,,,,,,,,
7375b998-139f-48b9-8feb-47b0c07eee5f,07e896a1-7675-4690-843d-60ca0260dd68,loan refused,2015-07-09 12:47:00,20818.0,long term,0.0,debt consolidation,1.0,rent,46380.0,10+ years,,0.0,1.0,722.0,629.99,19.0,9.0,0.0,23023.0,29479,0.0
3e3e5034-e16d-4ab1-bcb4-da6dc26c25c0,07e96623-314e-41bd-a9bb-b08863a664b2,loan refused,2015-07-08 14:06:00,14899.0,short term,0.0,debt consolidation,3.0,home mortgage,57148.0,10+ years,28.0,3.0,3.0,741.0,1271.54,18.0,12.0,0.0,8439.0,23183,0.0
b790137c-93ea-4b06-91b7-349daf6aaf22,07eadd21-5829-4cfb-956e-b17855574f6d,loan given,2015-10-04 10:51:00,9879.0,short term,0.0,debt consolidation,2.0,home mortgage,87923.0,10+ years,,1.0,0.0,750.0,405.18,22.0,11.0,0.0,358.0,7451,0.0
81a716ef-7411-4bd8-b2b7-0f0b5ceef86f,07ec72ff-b0af-4cdc-bd79-a5f3c4a64878,loan given,2015-12-16 14:11:00,99999999.0,short term,0.0,take a trip,4.0,,,,,,,,,,,,,,
fa89606d-fe33-4302-a0af-90f37ad2f2a6,07ed3900-1907-45e6-863f-01741c1f8599,loan refused,2015-10-26 12:48:00,10001.0,short term,0.0,other,1.0,rent,70007.0,10+ years,6.0,2.0,3.0,698.0,1090.94,34.0,13.0,0.0,10165.0,25477,0.0
7a6ca67d-b140-41a4-a58e-d4d723f8f884,07ef18c1-0c34-46bf-a760-1bdae1640416,loan given,2015-10-17 11:59:00,24972.0,long term,0.0,debt consolidation,2.0,home mortgage,,7 years,,3.0,1.0,,3182.36,20.0,12.0,1.0,183.0,22936,1.0
32f7b874-bc03-4a6c-a1a3-b4c1d043f545,07effa9e-7d2a-4fb8-bc90-f30b2972243b,loan given,2015-12-12 14:53:00,7072.0,short term,0.0,debt consolidation,2.0,rent,,2 years,,3.0,3.0,,543.04,36.0,11.0,0.0,24648.0,46158,0.0
b062c632-537f-4d11-86a0-5ce1f604649a,07f6625b-c5d9-43da-a358-84dd6ea9111b,loan refused,2015-07-16 10:00:00,30180.0,short term,0.0,debt consolidation,0.0,home mortgage,95570.0,4 years,,5.0,3.0,732.0,2237.93,13.0,18.0,0.0,76979.0,133413,0.0
d1085e4f-2657-4884-a6fc-259027c5084c,07f9ef6e-a9aa-4819-9d50-b67fe81ca3be,loan given,2015-07-12 12:14:00,24413.0,short term,0.0,debt consolidation,2.0,home mortgage,122064.0,2 years,14.0,3.0,2.0,747.0,1810.62,24.0,22.0,0.0,49528.0,76788,0.0
cabb9c39-cb37-4a6c-9844-b6423eb5091f,07fdec02-1641-40bd-9c17-bd808f79ef64,loan given,2015-11-10 11:27:00,17838.0,short term,0.0,debt consolidation,3.0,home mortgage,,nan,15.0,5.0,0.0,,386.49,18.0,10.0,0.0,18387.0,42662,0.0
9a985aba-fde3-4c94-ba69-394315186f4d,08001cd8-5c82-4043-9b6a-2a6e007ec079,loan given,2015-12-12 12:30:00,10082.0,short term,1.0,buy a car,0.0,,,,,,,,,,,,,,
