loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies
46d23844-068f-43a2-8ad1-af4252b26a69,22332ba0-460d-4072-90a6-bea1a630d1fb,loan given,2015-06-25 12:05:00,99999999,short term,0.0,debt consolidation,1,rent,45932.0,10+ years,85.0,5,1,741.0,750.21,22.5,8,0,9473,17673,0.0
6e316965-27e8-48f8-9aef-b51c08cf1c09,22341b84-c7d8-44de-a39d-7097f8306e00,loan given,2015-02-12 10:31:00,14828,short term,0.0,debt consolidation,2,home mortgage,44483.0,1 year,None,0,3,740.0,316.94,19.9,13,0,10130,24410,0.0
3f6991a3-8900-4bc5-9c9c-ad2cf798f8e2,2234634c-923b-4580-bfa7-9311bc91bd95,loan refused,2015-09-10 13:24:00,20824,long term,0.0,debt consolidation,4,rent,None,7 years,29.0,0,2,None,862.79,10.6,8,0,6779,7458,0.0
07b4077b-ae9b-4084-b3c8-ebc8ca30fe82,22350c94-3d61-4b69-93f1-af042cbababc,loan given,2015-07-11 10:07:00,7109,short term,0.0,debt consolidation,1,home mortgage,38593.0,2 years,None,0,1,741.0,273.37,11.0,15,0,7250,9143,0.0
60cc3ac6-4270-427a-bd8b-d03a8a028778,22350ed1-f746-4c3a-86fc-1ad1bb2b111f,loan given,2015-01-07 12:43:00,10898,long term,0.0,debt consolidation,0,,,,,,,,,,,,,,
ad9dbaa2-f738-4b7a-ab96-0cf49fcfc5bf,223659ff-3587-4d26-a7ea-c10626528569,loan given,2015-09-24 14:45:00,4938,short term,0.0,debt consolidation,1,,,,,,,,,,,,,,
8434bdf0-a97f-46aa-9469-125802cec522,2236ad24-5613-48e3-aac5-f7bedb2b024e,loan given,2015-01-27 13:52:00,19568,short term,0.0,debt consolidation,0,,,,,,,,,,,,,,
7ad48bd9-9ee4-4bfb-a905-ee21995d8106,22374ce6-581d-4690-901d-7cb6e7e0390f,loan refused,2015-07-02 13:19:00,17102,long term,0.0,debt consolidation,1,rent,None,2 years,None,4,2,None,1096.91,22.2,11,1,12923,29371,1.0
5c777161-95c0-4994-8784-f4118cb90d00,22375256-cefc-4203-b672-52f396e1c037,loan given,2015-08-14 11:07:00,18994,long term,0.0,debt consolidation,0,,,,,,,,,,,,,,
aa78e233-7c72-447d-8151-d5f21d3c153a,223a603c-36d0-4103-9440-fa5d362654d0,loan given,2015-04-17 13:31:00,4884,short term,0.0,debt consolidation,2,rent,67467.0,3 years,51.0,0,1,738.0,893.94,25.0,15,1,6111,15668,1.0
d2cc30dc-f846-4f5c-8b60-e796e0a2a046,223c7381-c04a-4197-a60f-82ef057bbbbd,loan refused,2015-07-30 11:23:00,6369,short term,3.0,debt consolidation,4,own home,None,6 years,None,2,0,None,34.2,6.5,5,3,1127,5527,0.0
931b812c-03e4-4832-a35a-8674a61c9bc6,223c8be2-9662-4147-bbde-6c1c4585b8fa,loan given,2015-08-01 13:34:00,8306,short term,0.0,debt consolidation,0,,,,,,,,,,,,,,
6e079f9b-9840-42af-a199-9fd4a1988ad5,22403d5a-9cb2-4d3a-b7b6-dbcf7d9b7d47,loan refused,2015-09-11 12:07:00,9861,long term,0.0,home improvements,2,rent,None,10+ years,None,2,3,None,387.21,11.0,9,0,6735,22376,0.0
0e069ad2-7055-4144-915d-44f469f50475,22442915-6c54-405b-acdb-836d1ee5bd35,loan refused,2015-10-14 10:35:00,14627,long term,0.0,home improvements,4,own home,48755.0,10+ years,None,4,2,710.0,678.5,5.3,7,0,6578,10246,0.0
78cb167d-d8c7-4bd7-a9c3-1f3847fcb99d,224ab404-5438-44e3-a654-835383ab4771,loan given,2015-05-31 11:39:00,20448,long term,0.0,debt consolidation,1,,,,,,,,,,,,,,
c97ab399-1b19-4fa8-bfa7-ef1f4c1bec31,224acdfb-06d2-45f7-a3da-d8c799e8ba14,loan refused,2015-04-01 14:09:00,35728,long term,0.0,debt consolidation,0,home mortgage,None,10+ years,48.0,0,3,None,1279.06,36.8,15,0,42664,122952,0.0
aac138d7-5ac3-4c90-8b16-3ecbd991959c,224b6a03-cb6d-45e0-837a-e8362e073251,loan given,2015-08-24 10:49:00,9958,short term,0.0,debt consolidation,0,rent,34853.0,10+ years,39.0,2,1,742.0,418.24,14.9,10,0,7594,23806,0.0
37b405ce-c764-42c1-b1b9-b39ccbd48232,224cadfd-1a3e-4b4c-beba-165c201ecbf5,loan given,2015-04-29 11:17:00,12122,short term,0.0,debt consolidation,2,,,,,,,,,,,,,,
4cc9bf67-c114-402a-97f0-db9bbbad80d6,224ce98b-c0cd-4eb4-8049-69cf6781d9fe,loan given,2015-01-29 12:29:00,4268,short term,0.0,business loan,0,rent,63004.0,2 years,None,1,2,751.0,395.35,10.9,6,0,676,2541,0.0
c953608b-0b9c-414d-af8c-72f723634b70,2251db23-0e8f-466e-bd0b-3acc5af33bb9,loan refused,2015-11-16 14:58:00,3574,short term,0.0,home improvements,4,home mortgage,65344.0,2 years,None,3,3,730.0,1633.6,13.1,12,0,2332,7066,0.0
3499147e-b222-465c-bf61-1d30ce00b7d8,2253dac9-5585-46af-8621-52a4c9041fa8,loan given,2015-09-06 13:08:00,99999999,short term,0.0,other,4,,,,,,,,,,,,,,
0eed7e8e-27c4-4209-9829-165fa20044ff,225512ac-4485-4d55-8488-229e3e20b16f,loan given,2015-11-24 12:51:00,99999999,short term,0.0,debt consolidation,4,own home,118146.0,10+ years,33.0,3,1,746.0,1181.46,21.8,10,0,11844,16202,0.0
4b1485b0-560c-4341-ac78-c5c117969593,2256116e-07c6-42d1-ad6f-1c63cc9ef7fd,loan given,2015-09-23 13:57:00,3034,short term,0.0,other,3,,,,,,,,,,,,,,
400ef6e8-29b8-423d-93a3-3a76582eedcc,22588cbd-036f-4a72-87a9-3e96cb8bc6c2,loan given,2015-05-05 12:03:00,24413,long term,0.0,debt consolidation,1,,,,,,,,,,,,,,
6f7fb864-fc38-4bc8-b01a-3fc4ef171f54,225a71a0-182d-4114-8ac9-204a2dde1b38,loan refused,2015-01-01 11:23:00,9063,short term,0.0,debt consolidation,1,rent,28675.0,8 years,None,4,3,6910.0,704.92,13.0,3,0,23598,23551,0.0
eeca8223-4ade-44ce-b309-1f44c668914e,225adb28-242a-4c88-ac0f-1bdda1292117,loan refused,2015-08-22 12:35:00,9980,short term,0.0,debt consolidation,2,rent,55888.0,2 years,32.0,5,2,743.0,880.24,10.5,12,0,6280,17842,0.0
593685fb-fd66-4e0d-9d4a-c0f3a41c2c35,225d1488-5d2f-4f4c-ac9a-e3edc1c8f3b0,loan refused,2015-11-01 11:46:00,3066,short term,0.0,business loan,2,rent,42920.0,1 year,None,5,0,741.0,119.46,14.6,4,0,6180,12047,0.0
ed8e4671-2017-4954-a7ee-ba8ba43a7ae2,225f16eb-5e54-44cd-9865-2fc9f4b0ef8e,loan refused,2015-09-04 13:46:00,11259,long term,0.0,debt consolidation,3,home mortgage,40212.0,8 years,None,5,0,722.0,243.28,8.1,3,0,5970,9143,0.0
25ccac48-ec8b-4826-a07f-88a196892fe4,2260487a-4c39-456a-9e8e-4c9e3cc3ae05,loan given,2015-08-16 14:38:00,99999999,short term,0.0,debt consolidation,4,home mortgage,97804.0,10+ years,None,0,0,739.0,1931.63,23.6,11,0,25771,26958,0.0
a1158ea3-533c-4a67-b73b-aca5f1097e6a,22612076-4328-43ca-955a-878fb639ed57,loan given,2015-12-25 14:52:00,9953,short term,0.0,debt consolidation,0,rent,74648.0,3 years,12.0,1,0,744.0,671.83,24.0,10,0,10416,41170,0.0
25c911d2-d5d3-4fab-8aa1-362aedce7960,22628909-244e-4a1d-bad7-753d01a0ec30,loan given,2015-11-24 11:15:00,25322,long term,0.0,home improvements,0,,,,,,,,,,,,,,
0853a683-f038-40fe-ab8d-ad9d25eb2466,2265ed77-9a66-4658-bc49-303f949f7742,loan given,2015-05-22 13:24:00,20714,long term,0.0,debt consolidation,1,,,,,,,,,,,,,,
f13aaa97-4731-41e1-bd27-47bc123323ee,22674dcd-01ca-4f5a-b057-f584cf8f67dc,loan refused,2015-06-08 14:46:00,7250,short term,0.0,debt consolidation,0,home mortgage,100690.0,10+ years,7.0,5,1,7080.0,1267.01,22.4,18,0,29748,52190,0.0
c43fcfe0-1e93-4a99-947c-408174549b60,2267a928-ad99-46e0-a62d-e8ae74ffea5c,loan given,2015-04-17 14:22:00,3638,short term,0.0,debt consolidation,0,,,,,,,,,,,,,,
3af0b4b0-5825-45e6-b7d9-395313b582f4,2267fbd3-456b-402c-8b63-e8dfbc355c69,loan refused,2015-06-02 10:04:00,25625,short term,0.0,debt consolidation,2,home mortgage,None,1 year,None,4,3,None,3209.1,20.4,14,0,67109,112598,0.0
1515b2ec-8a8d-44f4-8f19-3fe66c16f553,2268d54c-30e0-45d2-9449-02184d7cd6ec,loan given,2015-05-05 14:38:00,7325,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
60e7e33c-2523-4ab2-aa9b-8965d59ce647,226ac66c-ae1a-4822-b109-f79e63e92de3,loan given,2015-05-20 11:53:00,9586,short term,0.0,debt consolidation,2,,,,,,,,,,,,,,
2f9efe17-d755-4755-8a99-1078212d6977,226beb90-88e6-4645-9dcd-d82bf828494b,loan given,2015-08-18 14:00:00,11728,short term,0.0,home improvements,4,home mortgage,78184.0,5 years,None,4,0,749.0,757.73,22.0,7,0,38,9529,0.0
99f9f675-c23d-4674-b299-d5ac8b768f4d,226d0e4b-da8c-403d-8697-e24ee69f9e1b,loan given,2015-10-25 11:17:00,5998,short term,0.0,debt consolidation,1,rent,None,8 years,None,1,3,None,506.1,19.1,6,2,5398,10606,2.0
418c4277-ccb0-428f-9d41-e4800356f1ac,226e350f-e782-4ae3-876b-4d2b676afc19,loan given,2015-10-19 14:55:00,7810,short term,0.0,debt consolidation,3,rent,41981.0,7 years,None,0,0,742.0,738.16,11.9,12,0,9140,13869,0.0
00aa9028-caad-4862-ab7c-919ac68ea3c3,22716126-8c10-4ba3-8fed-18cfde61cc23,loan refused,2015-12-21 13:29:00,5945,short term,0.0,debt consolidation,4,own home,None,10+ years,None,3,0,None,672.16,10.5,7,1,1594,8436,1.0
a9c51703-f238-473c-8baf-92dd7a01e496,22723d26-3ca8-417a-805d-7089af02849e,loan given,2015-05-27 12:40:00,4365,short term,0.0,debt consolidation,0,rent,None,1 year,None,1,2,None,402.15,10.6,9,0,4063,6082,0.0
78f8ae7f-7130-4c72-8eed-cd8dffd43d9b,22729ae5-0ef8-4224-89b5-a8c96884373f,loan given,2015-01-31 13:52:00,12552,short term,0.0,debt consolidation,0,rent,None,3 years,None,1,0,None,599.15,15.0,8,0,16738,38214,0.0
af83ab8a-bf21-4631-b68a-e33f19d2dfde,2276269e-b385-4262-a303-f58a30f8684e,loan refused,2015-08-04 12:25:00,5710,short term,0.0,debt consolidation,4,home mortgage,50980.0,2 years,1.0,5,0,7450.0,679.74,31.2,13,0,10487,23252,0.0
b13199a9-9359-4401-affe-2ab0bbb9af30,2276928b-e148-4235-bc42-2b7c67f46b98,loan given,2015-12-13 13:22:00,2942,short term,0.0,debt consolidation,2,home mortgage,None,5 years,35.0,5,3,None,694.66,17.2,15,0,8204,15596,0.0
48bc2482-04f3-4b82-896c-d5fd3d3ef5c9,2276eef6-06cc-4a86-8aec-62acda06f11a,loan given,2015-12-11 11:36:00,8118,short term,0.0,other,2,,,,,,,,,,,,,,
afdf5980-4c2f-4e1b-858b-33d5f522c81e,227a2494-cf09-403e-a144-1f8bf7b0b6a6,loan given,2015-11-19 13:23:00,34286,short term,1.0,home improvements,1,,,,,,,,,,,,,,
48ea2aea-5ff2-4a47-8836-bc1287b0bb35,227bc586-e1b9-469d-8efd-f43ec7a29834,loan given,2015-12-22 14:42:00,15618,short term,0.0,home improvements,0,home mortgage,57863.0,6 years,None,4,3,751.0,540.06,15.6,13,0,12338,67054,0.0
907b5f1a-d1b9-4acf-95ba-b2f7284ca0db,227c0280-e355-40b2-9a60-ff86d0b53010,loan given,2015-06-26 14:45:00,2559,short term,0.0,debt consolidation,2,,,,,,,,,,,,,,
5c9ebe87-c8dc-4f1a-a527-19a4a731a293,227f2a0f-936d-4ad5-a623-61d1d4641c15,loan given,2015-12-19 14:26:00,33142,short term,0.0,debt consolidation,2,home mortgage,178765.0,2 years,None,4,0,748.0,2294.15,15.4,13,0,45627,57320,0.0
7de9d124-2f07-4e1f-a25c-40f68b9b40ec,22810d3f-78ef-43ff-914c-5e4264efa489,loan given,2015-12-08 14:48:00,10581,short term,0.0,debt consolidation,2,home mortgage,62061.0,9 years,33.0,2,0,741.0,461.84,21.5,13,0,6460,10785,0.0
ea0d2382-ccdc-460b-bf31-ad5550d87cf4,2281f8f4-6b97-4f24-b86a-48d8be3481e9,loan given,2015-11-26 13:08:00,99999999,short term,0.0,debt consolidation,4,own home,53939.0,10+ years,None,5,2,750.0,836.05,22.1,13,0,11525,46661,0.0
d3e347b3-56ba-4bf6-a624-4f28cc152375,22847a3b-bc8c-434e-ab5e-b5289baaae39,loan given,2015-06-15 14:37:00,8188,short term,0.0,debt consolidation,0,rent,61643.0,10+ years,None,2,2,726.0,962.15,17.5,10,0,11716,14536,0.0
5cf1e7c7-8b29-4495-a778-540275568d1d,2284cd22-031f-4789-a6cc-3d8c05da5ebc,loan refused,2015-11-10 12:58:00,4915,short term,0.0,debt consolidation,1,own home,33910.0,10+ years,6.0,2,3,7370.0,474.74,13.0,11,0,5713,13073,0.0
250db77f-eb52-487f-8c97-c9f20a252995,22863c8d-3ddf-48c6-b7ec-3f9bc6efd972,loan given,2015-02-05 13:42:00,14799,long term,0.0,business loan,2,,,,,,,,,,,,,,
acc9b9a4-2d34-4137-a236-b19db2a3533e,22871935-bb8e-4c9d-8955-f1b4b800d7dc,loan refused,2015-06-27 13:57:00,26851,long term,0.0,debt consolidation,4,home mortgage,95687.0,10+ years,None,5,1,702.0,988.77,29.0,25,0,30054,54743,0.0
224fcaca-9232-4206-961c-227437117d81,228a4f68-5ebb-437d-bd91-bca3b1f88290,loan given,2015-04-30 14:30:00,7201,short term,0.0,debt consolidation,4,home mortgage,85009.0,10+ years,None,2,0,736.0,706.99,20.4,13,1,10247,17079,1.0
9aacd829-449a-4c9c-b63d-7a2928ad0418,228b7386-d41a-477b-bbf9-96ca1f82913e,loan given,2015-05-15 11:18:00,25503,long term,0.0,debt consolidation,2,,,,,,,,,,,,,,
66198a38-0a92-4fc9-bd2a-af46ceeef5aa,228b85ca-571e-40af-a25a-af5dc0e12dcd,loan given,2015-05-03 13:08:00,4904,short term,0.0,medical bills,1,,,,,,,,,,,,,,
70ee3d57-82fd-438f-b78e-34a828fd9dbf,228c481a-5932-47fb-bcd1-7c2a1752beec,loan given,2015-05-13 10:55:00,99999999,short term,0.0,debt consolidation,1,own home,59202.0,10+ years,None,0,0,733.0,1420.85,13.9,18,0,18617,32834,0.0
702da8b8-6b40-4e14-a6bd-33ecd315eb7c,228c7937-977b-4851-976b-c1ac6457d410,loan refused,2015-10-26 14:36:00,17342,short term,0.0,debt consolidation,1,home mortgage,47741.0,< 1 year,None,1,1,735.0,899.12,14.0,18,0,16914,27237,0.0
ca588068-f41a-4f2d-8b42-265a9df844d8,228d795b-0eae-40b6-97c1-79af305212c6,loan refused,2015-05-12 14:25:00,5389,long term,0.0,debt consolidation,1,home mortgage,37236.0,4 years,None,0,2,724.0,697.56,18.5,8,0,11286,16647,0.0
d5f19238-7e5c-4551-a049-32d013637838,228efd95-46d3-453f-93da-04f7706159a9,loan given,2015-01-17 13:32:00,29508,long term,0.0,debt consolidation,0,rent,None,8 years,20.0,1,3,None,1866.38,17.5,17,0,21651,45106,0.0
cf00f156-ae4a-4ee1-b682-63890346de54,228f5af4-6604-466f-9bda-a3d1edf6d3c6,loan refused,2015-11-19 12:24:00,12362,short term,0.0,debt consolidation,2,home mortgage,41870.0,10+ years,None,4,1,734.0,1161.89,16.7,13,0,5155,15668,0.0
57e5e9db-2936-4a45-9178-1ece67f484ac,22901576-a08f-47fe-9626-9ae8a92f7464,loan given,2015-05-31 14:44:00,15087,short term,0.0,debt consolidation,2,home mortgage,140812.0,10+ years,None,4,3,748.0,1443.32,15.1,10,0,45928,65989,0.0
30c2155a-9cf9-46a8-831a-56d4f0dbc00e,22905c6c-8740-4d73-bac3-194fdf544b19,loan given,2015-10-16 11:05:00,16353,long term,0.0,other,2,,,,,,,,,,,,,,
ea37703c-6129-407d-b989-039d9da6fea2,2290e185-f9a5-4fa2-aa6f-b31f152ffe55,loan given,2015-09-09 13:00:00,17663,short term,0.0,debt consolidation,4,home mortgage,52813.0,3 years,None,2,1,742.0,1302.72,19.4,15,0,30050,48004,0.0
fd295df5-ad6e-42fe-97eb-f6ae20971698,2296a659-6eab-4d2c-b665-1c69d9041657,loan given,2015-02-18 10:09:00,29364,short term,0.0,debt consolidation,3,,,,,,,,,,,,,,
bd7e8d97-8125-427b-ba81-2755c07574a3,22975c10-10ff-4650-ad6f-d1d830d40126,loan given,2015-06-02 12:19:00,7974,short term,0.0,debt consolidation,2,rent,47846.0,7 years,None,0,0,739.0,769.53,16.9,18,0,9700,29483,0.0
4d142b1f-4264-445f-b192-b14da11da80c,22999c2b-26a7-43b3-af20-7c8c73fdf43e,loan given,2015-12-11 14:53:00,12155,long term,0.0,debt consolidation,4,home mortgage,None,2 years,None,5,3,None,1256.42,11.4,20,0,11009,70122,0.0
43611eb2-80db-4cb6-85bd-6674cefad883,229a287a-7ccc-4346-8203-81d891fd3868,loan given,2015-10-03 13:08:00,11898,short term,0.0,debt consolidation,3,rent,55524.0,8 years,None,4,1,737.0,541.36,15.4,15,0,14299,24869,0.0
bc738418-de8b-403a-a3e1-a3ad05d69f3a,229a5ec2-a121-442e-b5ea-4d5ffc841f1e,loan given,2015-10-29 13:11:00,28493,long term,0.0,debt consolidation,3,home mortgage,138394.0,10+ years,None,5,1,736.0,1280.14,20.9,12,0,33296,76896,0.0
de739e2f-ab5f-4e8c-9328-06d6b3db1066,229b1c29-501d-477b-92a3-8de38c0861a7,loan refused,2015-12-20 10:54:00,10238,long term,0.0,debt consolidation,1,home mortgage,26107.0,< 1 year,None,1,0,701.0,378.55,14.5,8,0,9584,22340,0.0
445cff14-d0d5-4042-8e4d-e1b2cf21eaeb,229b5a9f-963b-401d-b376-0ec5ad5d2cd7,loan given,2015-05-21 10:30:00,11741,long term,0.0,debt consolidation,0,,,,,,,,,,,,,,
b56c00c7-6a94-4ae0-9c1b-a9d3f2b0c7bd,229cf8c9-8c24-481e-9c71-5941521b6178,loan given,2015-11-27 10:28:00,99999999,short term,0.0,debt consolidation,3,,,,,,,,,,,,,,
c6f703ce-567f-4418-9cee-6402a0ef35d6,229d2263-d5da-421a-95ea-91b86f6cc106,loan given,2015-08-06 12:05:00,99999999,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
91418f84-82b0-4a12-9021-1f63208667c1,22a0b221-2f6d-4003-9182-fdb60521f7ff,loan refused,2015-12-01 10:04:00,18774,long term,0.0,debt consolidation,0,rent,66490.0,10+ years,6.0,2,0,709.0,797.88,18.8,7,0,3423,16301,0.0
84495fce-9205-4a01-bfef-b3bd117c0e0e,22a290d4-7016-4749-83cc-d0ec6501e2ce,loan given,2015-01-12 10:58:00,99999999,short term,0.0,debt consolidation,1,home mortgage,49000.0,2 years,None,3,0,726.0,833,13.8,9,1,4515,7353,1.0
7b1ddeff-97ac-4a12-9bad-3b4c74fc6af0,22a48763-01ac-4812-b471-f82b26d90e50,loan given,2015-01-31 12:09:00,4911,short term,0.0,other,3,,,,,,,,,,,,,,
8468edf7-b060-42dd-8e60-7072b6eb5fdf,22a531f6-1561-4283-a2ca-caeef4564cf4,loan refused,2015-01-11 11:30:00,14697,short term,0.0,debt consolidation,2,rent,39192.0,3 years,None,5,0,697.0,453.97,7.9,6,0,3996,8324,0.0
3b2b84ae-23f2-4cf7-b422-3b3368762ac1,22a61e0c-658b-4d30-8f3c-807e6d6405fa,loan given,2015-10-02 12:08:00,25625,short term,0.0,debt consolidation,1,home mortgage,164000.0,2 years,14.0,1,1,746.0,3676.34,23.5,21,0,29392,50851,0.0
63b1d5fe-c807-4f16-b057-e6af313c92d7,22a65f3c-307a-4f0f-89ac-4f166f5c1a18,loan given,2015-11-12 14:24:00,20927,short term,0.0,debt consolidation,0,home mortgage,135524.0,4 years,None,5,2,749.0,1513.35,16.4,10,0,40015,45420,0.0
0024bf25-9377-470f-a33e-75d1c6e922ea,22a711e4-9a97-42c4-a88b-39332b807800,loan given,2015-09-02 13:55:00,24499,long term,0.0,home improvements,1,rent,48998.0,8 years,None,4,2,739.0,400.15,21.5,10,0,21255,66010,0.0
f349d950-c53b-49e6-9096-d38b15417397,22a7a2cf-c53f-4fa3-aa86-0e49138c982a,loan given,2015-07-08 12:33:00,4818,short term,0.0,other,2,,,,,,,,,,,,,,
1a416183-bbe9-4090-9563-668af9feecce,22a7d877-cacd-474b-a549-d1ff0b5d05af,loan given,2015-11-13 13:36:00,5103,short term,0.0,debt consolidation,1,,,,,,,,,,,,,,
5e535a02-162b-4752-a07f-a2eb3ba2ede1,22a871d3-5947-44a5-9a12-1ad74802f586,loan refused,2015-09-09 11:42:00,14314,short term,0.0,debt consolidation,0,home mortgage,68501.0,3 years,None,4,2,648.0,1529.85,20.5,20,0,27484,30881,0.0
dd1a6fb7-924a-4858-8fbd-e7b57e9327ca,22a8cba8-99ac-4e5d-ac9f-e60ee828c063,loan given,2015-11-17 12:30:00,99999999,short term,0.0,debt consolidation,2,home mortgage,129246.0,7 years,None,0,3,747.0,1141.67,19.5,9,0,14083,26128,0.0
a6720ccf-2716-4719-bee7-c6e21d43e671,22ab0605-d292-4500-963d-7dce4e8bb175,loan given,2015-01-28 13:02:00,11753,short term,0.0,debt consolidation,0,rent,None,4 years,None,2,3,None,428.41,14.2,23,0,2463,15892,0.0
be8172f4-11b9-4d4a-b396-a2d9b676dbeb,22ab2988-7d2c-4bbe-892c-f724aea3b88f,loan given,2015-03-08 14:51:00,99999999,short term,0.0,other,1,,,,,,,,,,,,,,
fee8dfb0-d1c5-4e9f-9e3b-7889decd5d71,22b06cb7-b738-4f6a-9a3a-652c00c539b1,loan given,2015-05-31 13:17:00,25623,short term,0.0,other,0,,,,,,,,,,,,,,
067a4b91-4e43-44fb-8d36-e8b3a3774a60,22b23da6-a733-40cd-a242-5ddcdf451a39,loan given,2015-12-05 14:26:00,8816,short term,0.0,debt consolidation,2,,,,,,,,,,,,,,
c04ec550-db7e-4beb-88b4-7dbda466a39d,22b37d61-811a-4ac1-b5f4-1ccfeb7be8ad,loan refused,2015-03-29 10:01:00,28580,long term,0.0,debt consolidation,3,home mortgage,103091.0,6 years,35.0,5,2,699.0,2749.08,20.5,13,0,13453,19696,0.0
ab9cc822-f68c-44e1-80bd-8e77c1207b67,22b668a3-f9d2-4fa8-861f-0fe4a3c5df53,loan given,2015-11-19 10:22:00,19866,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
5a5e4995-6433-4e41-9e72-d2f370034e15,22b88dcc-d892-4393-9307-f14a69a8d9eb,loan given,2015-05-14 10:15:00,2936,short term,0.0,debt consolidation,4,,,,,,,,,,,,,,
68ad75b5-d954-4ed4-9c25-40e42d720d7f,22b8c751-dbf0-4c8b-a432-be83d9901fea,loan refused,2015-08-18 14:21:00,24762,long term,0.0,debt consolidation,4,home mortgage,56426.0,6 years,None,5,1,7200.0,813.47,22.4,15,0,26488,36994,0.0
7533d5fa-ec95-4a6b-87f1-89d10d714f9d,22b8da36-fc5b-4dbb-8077-abb7e8e6b379,loan given,2015-02-03 14:28:00,99999999,short term,0.0,debt consolidation,3,home mortgage,75660.0,1 year,27.0,1,2,733.0,1298.83,25.0,18,0,19001,34928,0.0
ac0cfa3a-1710-487c-88a0-23736ebf2f7a,22b9fd77-405e-4331-9a6d-2b6fca2c2b12,loan given,2015-08-04 13:12:00,16441,short term,0.0,debt consolidation,0,,,,,,,,,,,,,,
c938e36f-3ea3-44c8-826e-465d0312f4de,22badaed-079a-4fc3-9511-f1d6da97d3ca,loan given,2015-08-18 13:15:00,22393,short term,0.0,other,0,,,,,,,,,,,,,,
85d1443b-514d-4962-b649-6556f64d0a8a,22bbe88d-349c-436a-a904-e5642ec7e2a0,loan refused,2015-01-26 10:21:00,7337,short term,0.0,debt consolidation,1,home mortgage,50950.0,1 year,None,3,1,732.0,1193.08,15.0,17,1,9283,17516,1.0
82309ff4-3470-4182-ae5d-6b894412c584,22bc515b-7f7f-4b77-814d-f4c37aac8066,loan refused,2015-07-03 10:40:00,12068,long term,0.0,debt consolidation,1,home mortgage,92524.0,5 years,57.0,5,3,661.0,1295.34,9.1,7,0,757,6947,0.0
434bf0ff-2ba7-4b0b-9d73-7dca03ab4363,22bfb9c1-13a9-4270-8224-fff2e8a025ef,loan given,2015-06-05 11:06:00,5920,short term,0.0,home improvements,4,home mortgage,None,10+ years,None,5,1,None,474.6,29.0,11,0,2045,46487,0.0
7a7dd480-2e73-43b4-bf85-b769f27af610,22bfc751-6e54-4906-81b1-02a8c53236c5,loan given,2015-05-08 11:03:00,34860,short term,0.0,debt consolidation,2,,,,,,,,,,,,,,
d7815578-c1f5-4d8a-87e8-ee5603abaccd,22c2b028-b2a2-408e-8ab2-ab900d74d1df,loan given,2015-09-02 12:50:00,13728,short term,0.0,debt consolidation,4,home mortgage,98060.0,4 years,38.0,4,1,746.0,1209.4,14.0,13,0,58756,67150,0.0
2490c4b2-41c3-4ea0-807f-6110308d3ce0,22c357f2-bfba-4647-80b5-a113d13597f5,loan given,2015-06-17 13:12:00,99999999,short term,0.0,debt consolidation,3,rent,53228.0,1 year,None,0,0,739.0,643.17,9.0,18,0,8454,16545,0.0
6c46a87e-2937-41eb-896e-04f480db12bb,22c52e25-3f23-47e6-9e52-ce9a5eac2c9a,loan given,2015-03-05 14:25:00,2015,short term,0.0,other,3,,,,,,,,,,,,,,
5f325631-0823-4972-ba92-626daa4170cf,22c650c2-ac4a-4f50-a66e-f61835026efe,loan given,2015-12-13 13:43:00,6952,short term,0.0,debt consolidation,4,home mortgage,None,7 years,None,5,0,None,796.47,23.1,8,0,22031,36294,0.0
ef0a3f6d-4c47-49af-9f80-4d4871cc0b97,22c9c410-8fba-4896-b7d0-d4461c54e552,loan given,2015-06-22 12:28:00,13691,short term,0.0,vacation,2,rent,None,10+ years,7.0,4,0,None,377.02,13.5,9,0,2976,9985,0.0
4d7f5e18-ebc5-4d49-9e08-559d37620bcb,22cb733a-52f5-4822-b835-0f2f77f67c62,loan given,2015-12-12 12:25:00,2469,short term,0.0,other,1,,,,,,,,,,,,,,
f971c8ed-27c9-4741-a4f3-b3e8045dd114,22cbc439-48b0-41d8-ab44-28f55adf1b0b,loan given,2015-05-01 12:12:00,19878,long term,0.0,debt consolidation,1,,,,,,,,,,,,,,
c477c11c-9105-4fa2-8801-7f8b325e4b10,22cf354b-3e24-44d2-9f15-34bc09fe0de1,loan given,2015-01-10 10:04:00,4942,short term,0.0,debt consolidation,4,rent,70176.0,10+ years,79.0,3,2,739.0,1280.72,22.1,15,0,4070,11972,0.0
2e11b83a-becd-42f9-a847-427ae84809c8,22cf7391-650f-4469-8bbf-6d8a17082849,loan given,2015-07-10 14:16:00,99999999,short term,0.0,debt consolidation,4,home mortgage,117012.0,1 year,None,2,1,750.0,1911.2,32.2,12,0,21742,79640,0.0
