loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies
d0604ec6-daee-4511-abca-ccebd7872fc1,33a0a4ae-a49d-421e-8ecf-b32733c79eef,loan given,2015-05-22 13:30:00,17878.0,short term,0.0,debt consolidation,2.0,home mortgage,74490.0,9 years,39.0,5.0,3.0,733.0,788.35,27.0,9.0,0.0,5099.0,8043,0.0
5f020a1f-8885-402b-852b-9c4bd2c8c397,33a2e758-fee3-4959-be49-ad77d7d11124,loan given,2015-05-23 11:57:00,99999999.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
774f316d-06ac-4ba7-abae-524423b9db3a,33ada2dd-f3df-464e-9ae5-d6a89ffbf947,loan given,2015-05-16 13:54:00,2958.0,short term,0.0,take a trip,1.0,,,,,,,,,,,,,,
2b52a9a9-55c7-4256-af6e-05609b07b7c9,33b359c3-ce88-4733-b163-33e495b5ccb6,loan given,2015-03-07 14:58:00,2687.0,short term,0.0,other,1.0,,,,,,,,,,,,,,
f91b0ab2-8f22-4468-931d-1cfee29bf06a,33b80f28-d6e4-4e1a-909d-74bfe760a1db,loan given,2015-04-26 14:10:00,99999999.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
82994726-7490-45a3-9e6c-816b52cc4865,33bb05d9-ff52-4cf3-ba9e-bc272f07cb30,loan given,2015-03-23 13:41:00,9058.0,short term,0.0,debt consolidation,0.0,home mortgage,30774.0,9 years,,4.0,2.0,743.0,723.18,16.0,8.0,0.0,10264.0,20364,0.0
e7613257-4ce7-46d4-be88-66cbbcc37202,33bcc7ab-7039-46b3-a4f6-302bc75bcb32,loan refused,2015-01-23 10:27:00,14769.0,short term,0.0,debt consolidation,3.0,rent,,2 years,,1.0,0.0,,760.6,10.0,7.0,0.0,13808.0,14474,0.0
e7132d9f-d193-4544-989a-0b2f603ef5ec,33bfb0ff-d8d2-4194-9e26-fb22f64f08e8,loan given,2015-03-07 13:48:00,1504.0,short term,0.0,other,3.0,,,,,,,,,,,,,,
4ac99900-685b-423c-9b4f-e644d4ae0955,33c09fe7-38ed-428d-981c-5032c8bad55b,loan given,2015-01-02 13:08:00,11838.0,short term,0.0,debt consolidation,3.0,rent,29638.0,nan,62.0,3.0,3.0,743.0,647.1,40.0,8.0,0.0,4614.0,4837,0.0
a47831a8-04c0-484e-b9b3-788cc81a9523,33c895a7-f19f-4bbd-9790-be2a3ba4aaff,loan given,2015-02-15 10:02:00,29994.0,short term,0.0,debt consolidation,0.0,home mortgage,,10+ years,,0.0,2.0,,2658.56,26.0,22.0,0.0,41155.0,143901,0.0
d0e6472c-1a74-41f9-a58f-781f8efb362b,33ce4968-6a11-4318-b8c0-7d2c49317988,loan refused,2015-04-26 12:01:00,17585.0,long term,0.0,debt consolidation,1.0,home mortgage,,5 years,5.0,4.0,1.0,,1146.7,17.0,15.0,0.0,12491.0,40555,0.0
019c8cbf-41bb-4256-9879-3da3ffd33d31,33d174d4-df72-498a-ab8b-61e6e16486de,loan refused,2015-04-24 13:07:00,9825.0,short term,0.0,debt consolidation,0.0,home mortgage,91373.0,3 years,69.0,4.0,2.0,740.0,1142.16,18.0,8.0,0.0,5600.0,6683,0.0
2ba32379-cd64-49c7-9831-21dcff4bf498,33d1e05d-fec5-49b0-beaf-00ad3fff3ce2,loan given,2015-04-14 11:40:00,8092.0,short term,0.0,debt consolidation,0.0,rent,45518.0,2 years,,0.0,1.0,712.0,244.66,11.0,6.0,0.0,7717.0,17659,0.0
2b644389-2b87-4b5d-a225-8258a949ac52,33d45882-f61b-4b61-a217-93edb4b8627e,loan given,2015-05-04 10:43:00,16229.0,short term,0.0,medical bills,2.0,home mortgage,,10+ years,,1.0,1.0,,255.35,24.0,5.0,0.0,11327.0,69489,0.0
eb1a29d4-9016-430c-afeb-fa099e153d32,33d8f0f3-9dbb-4f34-866d-d207de8d9ca2,loan given,2015-04-27 10:04:00,10015.0,short term,0.0,debt consolidation,2.0,home mortgage,70105.0,3 years,34.0,2.0,3.0,744.0,858.79,14.0,12.0,0.0,12335.0,30839,0.0
ffcf0429-ca86-4d55-a288-835f606e8176,33dbbef8-a2a7-4633-b3cd-c11dadf6c7e6,loan given,2015-03-25 13:41:00,7023.0,short term,0.0,buy house,0.0,,,,,,,,,,,,,,
80d9a68f-e8ca-4870-be69-52d94dcbd414,33dd33d3-8706-4e36-be22-ee7ed47cfc3e,loan refused,2015-05-14 14:38:00,6112.0,short term,0.0,debt consolidation,2.0,rent,50935.0,1 year,22.0,0.0,2.0,739.0,789.49,23.0,17.0,0.0,14129.0,24446,0.0
d06a043c-fed1-451e-ade0-448f45a436df,33e2a166-befa-4f10-87b4-2a89321c0ea6,loan given,2015-02-01 13:40:00,4406.0,short term,0.0,debt consolidation,3.0,home mortgage,65462.0,10+ years,,5.0,1.0,741.0,1532.89,11.0,10.0,0.0,14942.0,21656,0.0
5a6d5b8c-9010-4a76-b6ba-74e2b131bdd7,33e4ec59-03a3-4a51-b950-8bc7a0322f10,loan given,2015-05-17 13:13:00,2532.0,short term,0.0,buy house,3.0,own home,33419.0,nan,,2.0,3.0,750.0,433.33,36.0,6.0,0.0,5812.0,62494,0.0
9e9519df-bb36-4e39-b358-9a28754dcbff,33ec9039-4a0e-4c89-bcb1-c1b5fc822376,loan given,2015-03-30 11:41:00,99999999.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
0b4db187-2be7-416a-b802-6dd2ee385d43,33f0f761-bdf2-455c-b320-517ed712b6e8,loan given,2015-05-04 14:18:00,21637.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
feaf2a4c-cfb1-47d2-ba3c-df8ebeb7eda9,33f1b367-e303-4af4-9890-6522a7985932,loan given,2015-03-31 10:44:00,99999999.0,short term,0.0,debt consolidation,2.0,rent,89190.0,9 years,,0.0,2.0,741.0,795.28,18.0,10.0,1.0,12957.0,19311,1.0
d2f799d6-14fa-4499-8b31-61536eb278a7,33f6eba2-5f1c-4c31-a17e-a62ed31db330,loan given,2015-04-02 12:56:00,30171.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
0f839820-ff24-4afe-b0fe-836d2dd224e6,33f6f1ad-d9aa-4bc5-af4f-88cc3ab6664b,loan given,2015-05-28 12:10:00,20228.0,short term,0.0,debt consolidation,4.0,rent,,10+ years,38.0,5.0,2.0,,965.89,14.0,8.0,0.0,7870.0,18387,0.0
d56f3586-6bc0-4541-bd87-7cc7e88c6c41,33f7c179-59cd-4048-9fe5-3447ca76ae4a,loan given,2015-02-27 12:34:00,25523.0,short term,0.0,debt consolidation,3.0,home mortgage,69421.0,5 years,59.0,0.0,3.0,740.0,989.25,20.0,17.0,0.0,14173.0,30220,0.0
995d0fc3-f0bb-467a-bb90-b36ab08d7fa3,33f8443e-50fb-4f45-8086-fe91015b1b14,loan refused,2015-01-26 12:45:00,12468.0,short term,0.0,debt consolidation,2.0,rent,,< 1 year,12.0,1.0,1.0,,753.26,23.0,10.0,0.0,21962.0,27590,0.0
ff9323c8-2a33-48df-8d19-e0fdfb740be9,33fc34a7-0236-4873-9ba4-0709b0329103,loan given,2015-03-06 10:20:00,12550.0,short term,0.0,debt consolidation,0.0,home mortgage,63519.0,10+ years,,3.0,2.0,731.0,1672.67,22.0,18.0,0.0,18889.0,27336,0.0
98d085f8-04f8-4eee-b58b-16d14e31b48b,33fc99a1-debe-4dd4-84b5-4567c14f4383,loan given,2015-04-20 12:14:00,3935.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
0f1a4be3-66dd-4f76-beac-1f0b616b9bb0,33ffc8f3-8334-4e37-bc5d-0fa53f37c615,loan given,2015-04-09 12:20:00,34535.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
cc7167ec-b363-4ddb-bcc7-703b4c72ba87,3405482a-e753-41ae-94ad-a40426dda60e,loan given,2015-04-19 14:45:00,2963.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
8566aa5e-2196-4f47-a1ca-7a5c1cf0ec90,3405f639-452d-4692-ac39-790e2d9a918a,loan given,2015-02-07 13:01:00,15304.0,short term,0.0,debt consolidation,4.0,own home,60114.0,8 years,,5.0,0.0,740.0,1703.23,23.0,10.0,0.0,20818.0,31881,0.0
de0087d6-930c-4d19-b005-d7962961a9f1,340710bb-1312-4a5a-8144-c9ee1cc5f396,loan given,2015-02-06 14:09:00,15137.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
676c4803-d3f7-43fd-a24a-5100a891ff64,340747c7-9de9-4366-a6ce-a1af39ca6dff,loan refused,2015-04-04 13:21:00,12492.0,long term,0.0,debt consolidation,4.0,home mortgage,68313.0,< 1 year,,0.0,0.0,7180.0,415.57,16.0,12.0,1.0,12844.0,48836,1.0
146e5e71-d4d7-4191-8a84-abbfe3d7fac8,34081522-7545-4b82-9aeb-146e4e3ed0ff,loan given,2015-01-06 13:50:00,11972.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
ccdfead3-f683-40f7-b07e-8d2422cecbbe,3409537d-c876-478c-8195-7801a2e3a28e,loan given,2015-04-14 10:33:00,14495.0,short term,0.0,debt consolidation,2.0,rent,60396.0,4 years,,1.0,2.0,729.0,679.46,18.0,17.0,0.0,11833.0,24050,0.0
cb395677-1396-4dfa-bc54-4197b877c50b,3417a1e7-c20c-46e6-b8f0-ae850707e04f,loan given,2015-03-30 11:46:00,17804.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
0762ba8a-339c-4d24-ac40-4ddd30b20327,341f2f17-3733-4484-bde2-bbdeada648f3,loan given,2015-03-27 11:29:00,6047.0,short term,0.0,debt consolidation,1.0,rent,,10+ years,,1.0,0.0,,1108.75,9.0,7.0,0.0,11118.0,13299,0.0
cd62a553-444d-446c-b8d5-bed7c85f27df,34200018-c8a3-4d7e-8f6e-38add9113d48,loan given,2015-03-26 10:30:00,99999999.0,short term,0.0,debt consolidation,0.0,home mortgage,74333.0,10+ years,,3.0,1.0,743.0,1356.57,21.0,8.0,0.0,14434.0,15554,0.0
3215d587-8abf-498c-9ad6-ed76f1921c2e,3421d98c-d09b-4178-b70e-08efbaf723d6,loan refused,2015-01-09 14:19:00,17070.0,long term,0.0,debt consolidation,2.0,rent,,< 1 year,26.0,0.0,2.0,,966.99,18.0,14.0,0.0,28309.0,29550,0.0
62959010-2914-4c4c-b497-7c7a5013c16d,3425ef10-bd63-459f-ab27-648a576415ef,loan given,2015-03-07 12:38:00,6829.0,short term,0.0,other,4.0,,,,,,,,,,,,,,
3fbd57bc-493e-46ad-a998-3d984dc643a4,34287dd4-f116-4542-ac77-ac1079efb349,loan given,2015-03-06 14:48:00,13686.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
8d9418bc-1646-42cf-94be-917ae2a5a36c,342ae54b-b035-426b-9605-f892f402eb8d,loan given,2015-02-15 11:37:00,12245.0,short term,0.0,home improvements,4.0,,,,,,,,,,,,,,
594b0ce2-5621-406e-92e3-6241edaf9063,342cd865-bed8-46fc-8fc5-bba89548052d,loan given,2015-04-27 12:23:00,6120.0,short term,0.0,home improvements,2.0,own home,53040.0,10+ years,55.0,4.0,3.0,735.0,640.9,17.0,6.0,1.0,2520.0,6633,1.0
06846c9b-cb11-4888-94ac-087a100b4824,342fc134-aa34-4be0-9e21-cb339ee8247c,loan refused,2015-01-20 14:15:00,30063.0,short term,1.0,business loan,4.0,rent,450945.0,2 years,31.0,4.0,0.0,7080.0,841.76,14.0,8.0,1.0,25032.0,33466,0.0
dda10988-dad2-4bcb-aeb2-b2347bdc2d44,34303299-0b20-4f3c-af7a-c3b32648b3fd,loan given,2015-05-06 12:29:00,7168.0,short term,0.0,debt consolidation,3.0,rent,52317.0,9 years,,0.0,3.0,739.0,1552.08,11.0,9.0,0.0,15404.0,26154,0.0
77d367b0-bcf2-43e8-80b6-b4afedee2662,34321b6a-5c74-490d-ad96-ffd5e2bdd3f0,loan given,2015-03-04 11:31:00,17791.0,short term,0.0,home improvements,1.0,own home,39536.0,4 years,,4.0,0.0,729.0,774.24,6.0,9.0,0.0,5459.0,10478,0.0
c7767d57-5f5a-4d0a-a3e2-1e2b6053d1a7,34332e13-cead-4e26-b74a-4a21eda4c373,loan refused,2015-01-28 11:44:00,35756.0,long term,0.0,debt consolidation,3.0,home mortgage,86836.0,10+ years,,4.0,3.0,666.0,1512.4,16.0,14.0,0.0,22184.0,39334,0.0
04de903d-9809-4d55-b34b-e74cad37e7f1,34338554-c96d-44ac-a66a-3d7307553fc6,loan given,2015-05-30 10:24:00,16349.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
7de334f3-f39e-40ee-9ec1-9e444b3d2f96,343d3eb6-5ab0-4885-bcd6-dda6f80af1c0,loan given,2015-04-01 12:16:00,6942.0,short term,0.0,debt consolidation,1.0,home mortgage,30743.0,10+ years,,1.0,2.0,743.0,271.56,17.0,8.0,0.0,14623.0,29721,0.0
f4ce26ef-0e52-475c-9d62-75a78c68a322,343f660e-e3b5-4aaf-9b56-d6da1208f94b,loan refused,2015-01-18 12:21:00,9799.0,short term,0.0,debt consolidation,0.0,own home,53076.0,< 1 year,42.0,1.0,2.0,723.0,959.79,23.0,13.0,0.0,29997.0,41837,0.0
c0adddc0-0fa6-41f1-a610-d1e62ca7ccee,34455440-569d-444c-beb5-0d5c21d66374,loan given,2015-01-13 14:03:00,99999999.0,short term,0.0,debt consolidation,1.0,rent,130419.0,5 years,10.0,3.0,2.0,748.0,1260.72,33.0,15.0,0.0,12295.0,22194,0.0
f7586762-004c-46e0-ac97-799f47948aa3,34471cd7-27c7-4864-8a87-bc2887a3a760,loan refused,2015-03-31 11:32:00,16958.0,short term,0.0,debt consolidation,2.0,rent,39784.0,6 years,,2.0,1.0,7000.0,981.34,10.0,8.0,0.0,5362.0,9749,0.0
81f56c97-1e03-42d3-b4ba-e12c034911c7,344ce6be-1936-4748-a088-4cb74ea1327d,loan given,2015-01-01 13:45:00,99999999.0,short term,0.0,debt consolidation,1.0,rent,92738.0,10+ years,,2.0,3.0,735.0,1746.56,19.0,7.0,0.0,45664.0,69398,0.0
098e89aa-bb5c-46fb-b7f1-ce8f5feec60a,3452c512-c7b3-497d-ab70-07f5eb3f3eef,loan given,2015-02-18 12:12:00,19978.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
c45fbe6a-bca6-46cc-ba01-53394bd13f23,34534f13-40e4-4d7d-aae4-509aeb245a39,loan given,2015-01-30 12:23:00,4558.0,short term,0.0,buy a car,3.0,rent,40512.0,3 years,72.0,4.0,1.0,741.0,1090.45,14.0,5.0,0.0,4706.0,9724,0.0
dfc1f614-e15c-4a62-b6b5-60c6c51d770d,3455e288-7cd3-46ff-bc81-d84c6fc08c5a,loan given,2015-04-06 12:37:00,6146.0,short term,0.0,home improvements,2.0,rent,49166.0,2 years,,0.0,2.0,742.0,450.69,14.0,6.0,0.0,14538.0,19462,0.0
4225225a-4d98-4991-bb90-72741a20af29,3455e998-2cd9-4190-b30c-bafa5a3dff06,loan given,2015-01-13 11:45:00,21781.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
8118bb9a-4289-40e3-8077-07401dadbede,3458720d-ef6f-41b0-bd8f-bbffee21611b,loan given,2015-04-24 12:36:00,2018.0,short term,0.0,other,3.0,rent,80708.0,10+ years,,0.0,3.0,743.0,1143.36,18.0,18.0,0.0,30152.0,80620,0.0
dfd51aca-e0b6-4730-adfd-441f9c06a3f1,345e97e4-7abe-4a71-9674-3f054bf4fe80,loan given,2015-05-07 14:52:00,99999999.0,short term,0.0,debt consolidation,0.0,home mortgage,80864.0,10+ years,,2.0,0.0,742.0,1142.2,15.0,14.0,0.0,14910.0,27818,0.0
2e9a0f69-95d9-43a8-9c96-c81122e16f33,345ecbd6-2e39-4fac-89a5-261bb2207c78,loan refused,2015-02-10 10:30:00,14027.0,short term,0.0,debt consolidation,0.0,rent,68129.0,10+ years,74.0,4.0,1.0,729.0,1669.17,19.0,19.0,1.0,12819.0,24940,1.0
58d4f61c-86f2-41a8-9318-fe9334843c4e,3463b495-59e9-4e5d-b87c-5be2dff97be6,loan given,2015-05-02 12:30:00,5067.0,short term,0.0,debt consolidation,4.0,home mortgage,16930.0,nan,,3.0,0.0,747.0,297.7,38.0,5.0,0.0,12547.0,21744,0.0
b6937a08-fbef-4d0f-8df6-d394edd8d68f,3463ebf8-6567-4a00-a378-51cd39c932b1,loan refused,2015-03-11 11:04:00,12350.0,short term,0.0,business loan,3.0,rent,35542.0,7 years,57.0,2.0,0.0,696.0,752.31,25.0,14.0,0.0,14364.0,30626,0.0
e7478483-3616-4ebc-ab9e-721dfa64b086,34676eac-9c3a-468a-8068-7fe34a1b8edf,loan given,2015-01-22 11:59:00,19936.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
53754fcb-f5a8-4c9e-991f-f1d3a0165cce,34689e3e-70c2-422b-b775-69d6cacdcce7,loan given,2015-02-21 13:27:00,29263.0,long term,0.0,home improvements,0.0,,,,,,,,,,,,,,
3819315e-b254-4a06-9704-f2185b19df79,346cf0bd-4f99-4f02-9689-a4f8c44b510f,loan refused,2015-05-07 13:41:00,5461.0,short term,0.0,debt consolidation,1.0,home mortgage,70531.0,< 1 year,,0.0,0.0,7190.0,566.01,18.0,7.0,0.0,25505.0,28213,0.0
1ce5aae2-0b2e-463a-8991-5d164af2fb70,346dee84-1a69-4eab-bc37-704c6cfaa0ff,loan refused,2015-04-26 10:56:00,9414.0,short term,0.0,debt consolidation,2.0,home mortgage,47069.0,10+ years,18.0,4.0,1.0,737.0,1157.11,16.0,19.0,0.0,60464.0,127293,0.0
82d492b7-b039-4f1e-80ff-adc34028663e,3470009e-660b-4387-a1a3-540964d2dddb,loan refused,2015-05-25 11:36:00,7234.0,short term,0.0,home improvements,2.0,rent,45212.0,2 years,47.0,5.0,2.0,736.0,719.62,8.0,15.0,0.0,8039.0,14177,0.0
e5c2ddbb-768f-4358-a853-ee29da9ea6a1,3471076c-799c-4ccd-8d7a-40fda7146d4f,loan refused,2015-02-22 14:46:00,14633.0,short term,0.0,debt consolidation,2.0,rent,,7 years,70.0,4.0,1.0,,1210.03,19.0,16.0,0.0,14245.0,21649,0.0
731e337e-2ad3-4805-9dc0-1affc540a23e,3471d601-3855-499b-aaef-948c30f4c856,loan given,2015-02-23 12:30:00,9448.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
14998616-ef26-4b16-8d4b-da21e4c85767,347303c1-106b-4ede-a1a7-38c14a367db9,loan refused,2015-01-05 11:19:00,9933.0,short term,0.0,debt consolidation,3.0,home mortgage,,3 years,64.0,5.0,3.0,,632.07,14.0,17.0,0.0,10186.0,18864,0.0
3096691f-d595-4e29-8f9f-1bc401d7aba2,3474d849-fc79-43f6-9926-fa564d98a038,loan refused,2015-01-27 12:59:00,9773.0,short term,0.0,debt consolidation,0.0,rent,29319.0,< 1 year,,0.0,1.0,741.0,598.6,9.0,16.0,0.0,10524.0,44404,0.0
52fe6732-ba35-4500-8acd-d851712c6926,34770805-e5c0-426c-ad7b-f1acd2e8aba2,loan given,2015-04-11 14:04:00,11076.0,short term,0.0,debt consolidation,2.0,rent,,2 years,,5.0,0.0,,941.43,23.0,13.0,0.0,20630.0,45947,0.0
aad6bbc2-3a6e-4472-be4e-8e5f127d55c4,347e5ead-a63a-432d-b497-607dd2d288ac,loan given,2015-01-23 11:58:00,99999999.0,short term,0.0,debt consolidation,4.0,rent,109654.0,10+ years,,1.0,3.0,725.0,1900.67,14.0,7.0,0.0,19486.0,20931,0.0
f1111f7f-2a9c-4bfe-9b01-912caeebb2c5,347f9f30-1be0-443b-ab83-51a2f0d4b8c4,loan given,2015-05-10 14:31:00,17389.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
b29516be-9eb4-403c-a353-7a2419bbe00b,348341fd-b355-468f-9586-1ad017a6d51b,loan given,2015-04-01 14:45:00,99999999.0,short term,0.0,debt consolidation,4.0,own home,144398.0,10+ years,,0.0,2.0,737.0,2093.76,19.0,14.0,0.0,38601.0,90825,0.0
e05f30c9-83f8-4d60-b0eb-0f477da2b0ef,34892dc7-c8f2-47e5-adf3-4e6281d1e040,loan given,2015-05-14 11:37:00,34458.0,long term,0.0,home improvements,2.0,,,,,,,,,,,,,,
5adf5887-f4ab-4437-889e-df6784d965d8,348b0195-b4b3-41ee-a4f2-7040ebdcaab5,loan given,2015-04-30 13:34:00,5619.0,short term,0.0,home improvements,2.0,,,,,,,,,,,,,,
70b8f385-508c-4bda-9e6b-d50b83ade455,34931cc9-d850-40f3-b67b-d4f923907e0c,loan refused,2015-05-28 13:10:00,10558.0,long term,0.0,debt consolidation,3.0,rent,,6 years,34.0,1.0,3.0,,585.29,9.0,9.0,0.0,7100.0,18299,0.0
fae62196-03ed-4eaf-aa27-328948633b9c,3494aa5e-6c4c-46d3-9960-2756b2fb1be0,loan given,2015-01-28 12:25:00,6504.0,short term,0.0,other,0.0,rent,43701.0,1 year,51.0,0.0,2.0,746.0,764.77,17.0,9.0,0.0,2246.0,18874,0.0
0a7cfbde-d6ed-47f4-80d6-ce64b8384d2f,3495dc14-199f-4a3a-a09c-ecc4fd3f9659,loan given,2015-04-21 10:35:00,6104.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
324ee9de-3fcb-443b-b56a-17e4d2d3d684,349ca3c9-dae9-4394-b80f-299a63bbb986,loan refused,2015-05-06 14:12:00,9049.0,short term,0.0,debt consolidation,2.0,rent,,6 years,,5.0,2.0,,910.89,13.0,10.0,0.0,3737.0,13790,0.0
b4a20abb-984e-4c80-8e5a-f0e6e91497e2,34a444e4-22f1-48fc-8068-0664d8b3e9f7,loan given,2015-05-19 13:17:00,22586.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
7deb373e-ecd2-440a-a134-d7a4a9c81748,34a8b881-8eed-4b21-8429-99a0d4f540d6,loan given,2015-05-08 14:50:00,20391.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
c9ad3316-0029-400e-a948-d6309311041e,34a8f1b9-383e-4451-9a1a-4af0e4172bef,loan given,2015-01-07 12:53:00,12208.0,short term,0.0,home improvements,0.0,,,,,,,,,,,,,,
e6fdc576-7e98-4027-868c-9f4831949f11,34aed27b-834f-433a-8c31-42e378be24a7,loan given,2015-02-18 12:38:00,26479.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
5af5e28e-bc82-4d81-a4a7-fed81d9ade45,34b3300f-293c-4bbd-8144-d0e013b908b0,loan given,2015-04-13 10:59:00,16093.0,long term,0.0,business loan,3.0,,,,,,,,,,,,,,
04036e77-49ac-4b2e-ab37-a1af591fa545,34b629b1-9f98-44be-8cec-c3c70239c03c,loan given,2015-04-21 12:40:00,9072.0,short term,0.0,debt consolidation,2.0,home mortgage,48384.0,5 years,,2.0,0.0,728.0,697.54,12.0,11.0,0.0,9899.0,14020,0.0
bbd00c36-f9c3-4dd5-b467-2fd509de2d06,34bdfaca-1174-44eb-9984-e91ef5c804fb,loan given,2015-05-10 14:21:00,34328.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
a01737f5-917c-47d9-83f0-26d31a39a17d,34c16cee-eb2b-461e-9934-d7e6e1be4ea2,loan given,2015-03-12 14:57:00,7804.0,short term,0.0,debt consolidation,3.0,rent,52026.0,3 years,,1.0,3.0,741.0,715.36,13.0,20.0,1.0,2669.0,19067,1.0
7a7ec55f-e768-4c2b-9d91-a8c8891233e5,34c242dd-1d1c-4e62-97be-c71fa03d3a74,loan given,2015-02-15 12:27:00,19681.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
c627968f-7718-41f6-bb96-6743de6cd144,34c392a0-21c9-4eff-8873-eea3a7ddb2d9,loan given,2015-01-26 14:53:00,4089.0,short term,0.0,other,3.0,rent,51115.0,1 year,,0.0,1.0,750.0,831.05,15.0,11.0,0.0,1303.0,8464,0.0
25ae4557-f140-41b8-a767-ea94e8e456ac,34c75110-3843-4dcb-bda3-5c313f09de2d,loan given,2015-04-16 10:45:00,99999999.0,short term,0.0,debt consolidation,0.0,rent,68608.0,3 years,,2.0,2.0,748.0,737.54,12.0,5.0,0.0,15584.0,25590,0.0
3d88a008-5368-401e-a43b-b42370524cf2,34c7a273-5780-4dbd-b50b-ce7fa1a9a2dc,loan given,2015-02-11 12:29:00,16947.0,long term,0.0,business loan,3.0,home mortgage,74985.0,10+ years,58.0,2.0,0.0,612.0,1243.5,21.0,13.0,1.0,9539.0,20692,1.0
71215728-7177-46e6-8214-c23d94fd00b7,34c966d7-eec2-48cf-9e6c-ccad3c6d89b0,loan given,2015-05-26 13:06:00,3673.0,short term,0.0,home improvements,1.0,home mortgage,45918.0,6 years,26.0,0.0,3.0,732.0,242.99,14.0,9.0,0.0,3515.0,25290,0.0
4fbbfa61-0fc0-46eb-9a14-c7e897c0f9c2,34cb8cdb-35e6-4b5a-9a72-20aff64629d4,loan refused,2015-03-14 13:26:00,10198.0,short term,0.0,debt consolidation,4.0,rent,30757.0,2 years,75.0,5.0,1.0,733.0,661.28,13.0,9.0,0.0,11807.0,17237,0.0
a898307f-2531-4130-b7ab-5b5d24609d90,34cc160d-0a94-4e3a-bb32-5c4b16c67188,loan given,2015-05-14 14:14:00,6010.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
b1371eb3-9f56-4612-b93c-f94c7df5e162,34cca7a6-5301-47db-82f1-838753cbf91e,loan given,2015-03-20 13:33:00,20356.0,short term,0.0,debt consolidation,2.0,home mortgage,117047.0,3 years,19.0,1.0,1.0,746.0,1277.77,26.0,13.0,0.0,23344.0,37172,0.0
15268fdb-9a6c-4ad8-806f-b27c1b900bb7,34ce68ee-bb3d-40fc-ab5e-7cadec600e41,loan given,2015-03-10 12:36:00,10101.0,short term,0.0,debt consolidation,1.0,rent,47980.0,6 years,,2.0,1.0,746.0,687.71,25.0,9.0,0.0,18306.0,33527,0.0
0cffb5a7-971a-46a6-99d5-b95644ed043d,34cedde6-b18b-4c4e-9b7f-7bfc5995e98a,loan refused,2015-05-08 12:10:00,15839.0,short term,0.0,debt consolidation,2.0,rent,47081.0,3 years,,0.0,0.0,703.0,855.31,18.0,11.0,1.0,6983.0,22383,1.0
c15fe6c9-24d3-42c1-b540-612a1f6f3c7a,34cf9697-d4ba-4ff1-925a-525771c8c451,loan given,2015-02-27 14:33:00,9704.0,short term,1.0,debt consolidation,1.0,,,,,,,,,,,,,,
0accc615-f9cf-47ae-91f5-fbd1ffce97fc,34d01aa8-1838-4548-b3a7-7702df2251b5,loan given,2015-04-13 14:35:00,15191.0,long term,0.0,debt consolidation,1.0,rent,,6 years,,3.0,3.0,,851.17,10.0,14.0,0.0,8585.0,14284,0.0
599916ec-92c7-41f8-9198-1fcab136b398,34d0e08c-b19b-4ea8-8f64-9dcdf71e22ff,loan given,2015-02-04 14:24:00,10204.0,short term,0.0,debt consolidation,0.0,home mortgage,76530.0,7 years,22.0,4.0,3.0,738.0,103.96,18.0,7.0,1.0,6749.0,8468,1.0
5ae8b3b0-a449-4c5d-997b-6cb64a6e4805,34d1d13a-659b-40d9-9083-414d6491b132,loan refused,2015-01-20 11:38:00,23283.0,short term,0.0,debt consolidation,3.0,rent,81844.0,2 years,,3.0,1.0,6740.0,1855.14,23.0,10.0,0.0,26932.0,33624,0.0
